experiment_start=2026-07-10T17:43:09Z description=refine matrix lr to 0.034
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011307 | lrm: 1.00 | dt: 1557ms | tok/sec: 42,086 | mfu: 1.2% | epoch: 1 | remaining: 180s    
step 00001 (0.0%) | loss: 8.993477 | lrm: 1.00 | dt: 47ms | tok/sec: 1,406,190 | mfu: 39.3% | epoch: 1 | remaining: 180s    
step 00002 (0.0%) | loss: 8.683341 | lrm: 1.00 | dt: 46ms | tok/sec: 1,419,603 | mfu: 39.7% | epoch: 1 | remaining: 180s    
step 00003 (0.0%) | loss: 8.453856 | lrm: 1.00 | dt: 46ms | tok/sec: 1,419,442 | mfu: 39.7% | epoch: 1 | remaining: 180s    
step 00004 (0.0%) | loss: 8.305571 | lrm: 1.00 | dt: 46ms | tok/sec: 1,418,285 | mfu: 39.7% | epoch: 1 | remaining: 180s    
step 00005 (0.0%) | loss: 8.197268 | lrm: 1.00 | dt: 46ms | tok/sec: 1,419,970 | mfu: 39.7% | epoch: 1 | remaining: 180s    
step 00006 (0.0%) | loss: 8.102273 | lrm: 1.00 | dt: 46ms | tok/sec: 1,422,388 | mfu: 39.8% | epoch: 1 | remaining: 180s    
step 00007 (0.0%) | loss: 8.016698 | lrm: 1.00 | dt: 46ms | tok/sec: 1,417,203 | mfu: 39.6% | epoch: 1 | remaining: 180s    
step 00008 (0.0%) | loss: 7.937677 | lrm: 1.00 | dt: 46ms | tok/sec: 1,413,333 | mfu: 39.5% | epoch: 1 | remaining: 180s    
step 00009 (0.0%) | loss: 7.876215 | lrm: 1.00 | dt: 46ms | tok/sec: 1,421,556 | mfu: 39.8% | epoch: 1 | remaining: 180s    
step 00010 (0.0%) | loss: 7.830358 | lrm: 1.00 | dt: 46ms | tok/sec: 1,420,601 | mfu: 39.7% | epoch: 1 | remaining: 180s    
step 00011 (0.0%) | loss: 7.792400 | lrm: 1.00 | dt: 46ms | tok/sec: 1,423,242 | mfu: 39.8% | epoch: 1 | remaining: 180s    
step 00012 (0.0%) | loss: 7.756159 | lrm: 1.00 | dt: 46ms | tok/sec: 1,422,667 | mfu: 39.8% | epoch: 1 | remaining: 180s    
step 00150 (3.6%) | loss: 6.373294 | lrm: 1.00 | dt: 47ms | tok/sec: 1,394,116 | mfu: 39.0% | epoch: 1 | remaining: 173s    
step 00151 (3.6%) | loss: 6.372638 | lrm: 1.00 | dt: 47ms | tok/sec: 1,385,585 | mfu: 38.8% | epoch: 1 | remaining: 173s    
step 00152 (3.7%) | loss: 6.366673 | lrm: 1.00 | dt: 48ms | tok/sec: 1,376,040 | mfu: 38.5% | epoch: 1 | remaining: 173s    
step 00153 (3.7%) | loss: 6.359724 | lrm: 1.00 | dt: 47ms | tok/sec: 1,387,165 | mfu: 38.8% | epoch: 1 | remaining: 173s    
step 00154 (3.7%) | loss: 6.351429 | lrm: 1.00 | dt: 48ms | tok/sec: 1,372,577 | mfu: 38.4% | epoch: 1 | remaining: 173s    
step 00155 (3.8%) | loss: 6.347757 | lrm: 1.00 | dt: 47ms | tok/sec: 1,385,927 | mfu: 38.8% | epoch: 1 | remaining: 173s    
step 00156 (3.8%) | loss: 6.336020 | lrm: 1.00 | dt: 47ms | tok/sec: 1,388,882 | mfu: 38.9% | epoch: 1 | remaining: 173s    
step 00157 (3.8%) | loss: 6.328178 | lrm: 1.00 | dt: 47ms | tok/sec: 1,389,380 | mfu: 38.9% | epoch: 1 | remaining: 173s    
step 00158 (3.8%) | loss: 6.319997 | lrm: 1.00 | dt: 47ms | tok/sec: 1,395,567 | mfu: 39.0% | epoch: 1 | remaining: 173s    
step 00159 (3.9%) | loss: 6.312859 | lrm: 1.00 | dt: 47ms | tok/sec: 1,381,650 | mfu: 38.7% | epoch: 1 | remaining: 173s    
step 00160 (3.9%) | loss: 6.306814 | lrm: 1.00 | dt: 47ms | tok/sec: 1,396,517 | mfu: 39.1% | epoch: 1 | remaining: 173s    
step 00161 (3.9%) | loss: 6.311725 | lrm: 1.00 | dt: 47ms | tok/sec: 1,399,852 | mfu: 39.2% | epoch: 1 | remaining: 173s    
step 00162 (3.9%) | loss: 6.319132 | lrm: 1.00 | dt: 47ms | tok/sec: 1,400,837 | mfu: 39.2% | epoch: 1 | remaining: 173s    
step 00163 (4.0%) | loss: 6.317566 | lrm: 1.00 | dt: 47ms | tok/sec: 1,398,990 | mfu: 39.1% | epoch: 1 | remaining: 173s    
step 00164 (4.0%) | loss: 6.315426 | lrm: 1.00 | dt: 47ms | tok/sec: 1,387,438 | mfu: 38.8% | epoch: 1 | remaining: 173s    
step 00165 (4.0%) | loss: 6.312199 | lrm: 1.00 | dt: 47ms | tok/sec: 1,391,244 | mfu: 38.9% | epoch: 1 | remaining: 173s    
step 00166 (4.0%) | loss: 6.310679 | lrm: 1.00 | dt: 48ms | tok/sec: 1,379,542 | mfu: 38.6% | epoch: 1 | remaining: 173s    
step 00167 (4.1%) | loss: 6.306066 | lrm: 1.00 | dt: 47ms | tok/sec: 1,398,777 | mfu: 39.1% | epoch: 1 | remaining: 173s    
step 00168 (4.1%) | loss: 6.305088 | lrm: 1.00 | dt: 47ms | tok/sec: 1,387,396 | mfu: 38.8% | epoch: 1 | remaining: 173s    
step 00169 (4.1%) | loss: 6.299820 | lrm: 1.00 | dt: 47ms | tok/sec: 1,401,894 | mfu: 39.2% | epoch: 1 | remaining: 173s    
step 00170 (4.1%) | loss: 6.297743 | lrm: 1.00 | dt: 46ms | tok/sec: 1,411,766 | mfu: 39.5% | epoch: 1 | remaining: 172s    
step 00171 (4.2%) | loss: 6.295757 | lrm: 1.00 | dt: 46ms | tok/sec: 1,412,796 | mfu: 39.5% | epoch: 1 | remaining: 172s    
step 00172 (4.2%) | loss: 6.290049 | lrm: 1.00 | dt: 47ms | tok/sec: 1,408,741 | mfu: 39.4% | epoch: 1 | remaining: 172s    
step 00173 (4.2%) | loss: 6.287548 | lrm: 1.00 | dt: 47ms | tok/sec: 1,405,910 | mfu: 39.3% | epoch: 1 | remaining: 172s    
step 00174 (4.2%) | loss: 6.278514 | lrm: 1.00 | dt: 47ms | tok/sec: 1,380,227 | mfu: 38.6% | epoch: 1 | remaining: 172s    
step 00175 (4.3%) | loss: 6.270463 | lrm: 1.00 | dt: 47ms | tok/sec: 1,387,424 | mfu: 38.8% | epoch: 1 | remaining: 172s    
step 00176 (4.3%) | loss: 6.261176 | lrm: 1.00 | dt: 47ms | tok/sec: 1,379,902 | mfu: 38.6% | epoch: 1 | remaining: 172s    
step 00177 (4.3%) | loss: 6.256936 | lrm: 1.00 | dt: 48ms | tok/sec: 1,379,133 | mfu: 38.6% | epoch: 1 | remaining: 172s    
step 00178 (4.4%) | loss: 6.257262 | lrm: 1.00 | dt: 47ms | tok/sec: 1,381,171 | mfu: 38.6% | epoch: 1 | remaining: 172s    
step 00179 (4.4%) | loss: 6.249749 | lrm: 1.00 | dt: 47ms | tok/sec: 1,381,337 | mfu: 38.6% | epoch: 1 | remaining: 172s    
step 00180 (4.4%) | loss: 6.248203 | lrm: 1.00 | dt: 47ms | tok/sec: 1,396,822 | mfu: 39.1% | epoch: 1 | remaining: 172s    
step 00181 (4.4%) | loss: 6.248501 | lrm: 1.00 | dt: 46ms | tok/sec: 1,411,149 | mfu: 39.5% | epoch: 1 | remaining: 172s    
step 00182 (4.5%) | loss: 6.245137 | lrm: 1.00 | dt: 46ms | tok/sec: 1,413,501 | mfu: 39.5% | epoch: 1 | remaining: 172s    
step 00183 (4.5%) | loss: 6.246755 | lrm: 1.00 | dt: 47ms | tok/sec: 1,400,601 | mfu: 39.2% | epoch: 1 | remaining: 172s    
step 00184 (4.5%) | loss: 6.243043 | lrm: 1.00 | dt: 47ms | tok/sec: 1,388,896 | mfu: 38.9% | epoch: 1 | remaining: 172s    
step 00185 (4.5%) | loss: 6.239810 | lrm: 1.00 | dt: 47ms | tok/sec: 1,390,962 | mfu: 38.9% | epoch: 1 | remaining: 172s    
step 00186 (4.6%) | loss: 6.246987 | lrm: 1.00 | dt: 47ms | tok/sec: 1,380,505 | mfu: 38.6% | epoch: 1 | remaining: 172s    
step 00187 (4.6%) | loss: 6.254236 | lrm: 1.00 | dt: 48ms | tok/sec: 1,377,461 | mfu: 38.5% | epoch: 1 | remaining: 172s    
step 00188 (4.6%) | loss: 6.254109 | lrm: 1.00 | dt: 47ms | tok/sec: 1,379,715 | mfu: 38.6% | epoch: 1 | remaining: 172s    
step 00189 (4.6%) | loss: 6.247605 | lrm: 1.00 | dt: 47ms | tok/sec: 1,386,927 | mfu: 38.8% | epoch: 1 | remaining: 172s    
step 00190 (4.7%) | loss: 6.243597 | lrm: 1.00 | dt: 47ms | tok/sec: 1,396,460 | mfu: 39.1% | epoch: 1 | remaining: 172s    
step 00191 (4.7%) | loss: 6.235349 | lrm: 1.00 | dt: 47ms | tok/sec: 1,407,371 | mfu: 39.4% | epoch: 1 | remaining: 172s    
step 00192 (4.7%) | loss: 6.226271 | lrm: 1.00 | dt: 46ms | tok/sec: 1,411,113 | mfu: 39.5% | epoch: 1 | remaining: 171s    
step 00193 (4.7%) | loss: 6.225070 | lrm: 1.00 | dt: 47ms | tok/sec: 1,387,249 | mfu: 38.8% | epoch: 1 | remaining: 171s    
step 00194 (4.8%) | loss: 6.220712 | lrm: 1.00 | dt: 47ms | tok/sec: 1,393,000 | mfu: 39.0% | epoch: 1 | remaining: 171s    
step 00195 (4.8%) | loss: 6.211496 | lrm: 1.00 | dt: 47ms | tok/sec: 1,386,654 | mfu: 38.8% | epoch: 1 | remaining: 171s    
step 00196 (4.8%) | loss: 6.205720 | lrm: 1.00 | dt: 47ms | tok/sec: 1,383,485 | mfu: 38.7% | epoch: 1 | remaining: 171s    
step 00197 (4.8%) | loss: 6.193680 | lrm: 1.00 | dt: 47ms | tok/sec: 1,396,637 | mfu: 39.1% | epoch: 1 | remaining: 171s    
step 00198 (4.9%) | loss: 6.183554 | lrm: 1.00 | dt: 47ms | tok/sec: 1,402,932 | mfu: 39.2% | epoch: 1 | remaining: 171s    
step 00199 (4.9%) | loss: 6.185647 | lrm: 1.00 | dt: 47ms | tok/sec: 1,398,094 | mfu: 39.1% | epoch: 1 | remaining: 171s    
step 00200 (4.9%) | loss: 6.192765 | lrm: 1.00 | dt: 47ms | tok/sec: 1,389,626 | mfu: 38.9% | epoch: 1 | remaining: 171s    
step 00201 (5.0%) | loss: 6.192295 | lrm: 1.00 | dt: 47ms | tok/sec: 1,398,535 | mfu: 39.1% | epoch: 1 | remaining: 171s    
step 00202 (5.0%) | loss: 6.189018 | lrm: 1.00 | dt: 48ms | tok/sec: 1,376,033 | mfu: 38.5% | epoch: 1 | remaining: 171s    
step 00203 (5.0%) | loss: 6.188989 | lrm: 1.00 | dt: 47ms | tok/sec: 1,399,974 | mfu: 39.2% | epoch: 1 | remaining: 171s    
step 00204 (5.0%) | loss: 6.191512 | lrm: 1.00 | dt: 46ms | tok/sec: 1,410,700 | mfu: 39.5% | epoch: 1 | remaining: 171s    
step 00205 (5.1%) | loss: 6.190030 | lrm: 1.00 | dt: 46ms | tok/sec: 1,414,075 | mfu: 39.6% | epoch: 1 | remaining: 171s    
step 00206 (5.1%) | loss: 6.186144 | lrm: 1.00 | dt: 47ms | tok/sec: 1,406,708 | mfu: 39.4% | epoch: 1 | remaining: 171s    
step 00207 (5.1%) | loss: 6.177672 | lrm: 1.00 | dt: 47ms | tok/sec: 1,402,216 | mfu: 39.2% | epoch: 1 | remaining: 171s    
step 00208 (5.1%) | loss: 6.173541 | lrm: 1.00 | dt: 47ms | tok/sec: 1,390,456 | mfu: 38.9% | epoch: 1 | remaining: 171s    
step 00209 (5.2%) | loss: 6.168975 | lrm: 1.00 | dt: 48ms | tok/sec: 1,377,847 | mfu: 38.5% | epoch: 1 | remaining: 171s    
step 00210 (5.2%) | loss: 6.160615 | lrm: 1.00 | dt: 48ms | tok/sec: 1,378,096 | mfu: 38.6% | epoch: 1 | remaining: 171s    
step 00211 (5.2%) | loss: 6.153510 | lrm: 1.00 | dt: 47ms | tok/sec: 1,385,368 | mfu: 38.8% | epoch: 1 | remaining: 171s    
step 00212 (5.2%) | loss: 6.148637 | lrm: 1.00 | dt: 47ms | tok/sec: 1,407,349 | mfu: 39.4% | epoch: 1 | remaining: 171s    
step 00213 (5.3%) | loss: 6.144128 | lrm: 1.00 | dt: 47ms | tok/sec: 1,387,690 | mfu: 38.8% | epoch: 1 | remaining: 170s    
step 00214 (5.3%) | loss: 6.142657 | lrm: 1.00 | dt: 47ms | tok/sec: 1,393,155 | mfu: 39.0% | epoch: 1 | remaining: 170s    
step 00215 (5.3%) | loss: 6.142152 | lrm: 1.00 | dt: 47ms | tok/sec: 1,404,990 | mfu: 39.3% | epoch: 1 | remaining: 170s    
step 00216 (5.3%) | loss: 6.146026 | lrm: 1.00 | dt: 47ms | tok/sec: 1,386,276 | mfu: 38.8% | epoch: 1 | remaining: 170s    
step 00217 (5.4%) | loss: 6.144691 | lrm: 1.00 | dt: 48ms | tok/sec: 1,379,348 | mfu: 38.6% | epoch: 1 | remaining: 170s    
step 00218 (5.4%) | loss: 6.137306 | lrm: 1.00 | dt: 47ms | tok/sec: 1,390,554 | mfu: 38.9% | epoch: 1 | remaining: 170s    
step 00219 (5.4%) | loss: 6.128600 | lrm: 1.00 | dt: 48ms | tok/sec: 1,379,223 | mfu: 38.6% | epoch: 1 | remaining: 170s    
step 00220 (5.5%) | loss: 6.122388 | lrm: 1.00 | dt: 47ms | tok/sec: 1,389,072 | mfu: 38.9% | epoch: 1 | remaining: 170s    
step 00221 (5.5%) | loss: 6.117476 | lrm: 1.00 | dt: 47ms | tok/sec: 1,392,936 | mfu: 39.0% | epoch: 1 | remaining: 170s    
step 00222 (5.5%) | loss: 6.115030 | lrm: 1.00 | dt: 47ms | tok/sec: 1,382,518 | mfu: 38.7% | epoch: 1 | remaining: 170s    
step 00223 (5.5%) | loss: 6.104536 | lrm: 1.00 | dt: 47ms | tok/sec: 1,394,852 | mfu: 39.0% | epoch: 1 | remaining: 170s    
step 00224 (5.6%) | loss: 6.102249 | lrm: 1.00 | dt: 47ms | tok/sec: 1,387,074 | mfu: 38.8% | epoch: 1 | remaining: 170s    
step 00225 (5.6%) | loss: 6.090702 | lrm: 1.00 | dt: 47ms | tok/sec: 1,382,567 | mfu: 38.7% | epoch: 1 | remaining: 170s    
step 00226 (5.6%) | loss: 6.084162 | lrm: 1.00 | dt: 46ms | tok/sec: 1,410,208 | mfu: 39.5% | epoch: 1 | remaining: 170s    
step 00227 (5.6%) | loss: 6.084522 | lrm: 1.00 | dt: 48ms | tok/sec: 1,378,552 | mfu: 38.6% | epoch: 1 | remaining: 170s    
step 00228 (5.7%) | loss: 6.077889 | lrm: 1.00 | dt: 47ms | tok/sec: 1,384,977 | mfu: 38.7% | epoch: 1 | remaining: 170s    
step 00229 (5.7%) | loss: 6.077400 | lrm: 1.00 | dt: 47ms | tok/sec: 1,406,759 | mfu: 39.4% | epoch: 1 | remaining: 170s    
step 00230 (5.7%) | loss: 6.072624 | lrm: 1.00 | dt: 48ms | tok/sec: 1,376,826 | mfu: 38.5% | epoch: 1 | remaining: 170s    
step 00231 (5.7%) | loss: 6.075874 | lrm: 1.00 | dt: 48ms | tok/sec: 1,379,161 | mfu: 38.6% | epoch: 1 | remaining: 170s    
step 00232 (5.8%) | loss: 6.077866 | lrm: 1.00 | dt: 47ms | tok/sec: 1,380,421 | mfu: 38.6% | epoch: 1 | remaining: 170s    
step 00233 (5.8%) | loss: 6.090877 | lrm: 1.00 | dt: 47ms | tok/sec: 1,392,675 | mfu: 39.0% | epoch: 1 | remaining: 170s    
step 00234 (5.8%) | loss: 6.098039 | lrm: 1.00 | dt: 47ms | tok/sec: 1,404,301 | mfu: 39.3% | epoch: 1 | remaining: 169s    
step 00235 (5.8%) | loss: 6.103608 | lrm: 1.00 | dt: 47ms | tok/sec: 1,404,387 | mfu: 39.3% | epoch: 1 | remaining: 169s    
step 00236 (5.9%) | loss: 6.100205 | lrm: 1.00 | dt: 47ms | tok/sec: 1,381,094 | mfu: 38.6% | epoch: 1 | remaining: 169s    
step 00237 (5.9%) | loss: 6.105284 | lrm: 1.00 | dt: 47ms | tok/sec: 1,380,227 | mfu: 38.6% | epoch: 1 | remaining: 169s    
step 00238 (5.9%) | loss: 6.101529 | lrm: 1.00 | dt: 47ms | tok/sec: 1,391,469 | mfu: 38.9% | epoch: 1 | remaining: 169s    
step 00239 (5.9%) | loss: 6.099845 | lrm: 1.00 | dt: 47ms | tok/sec: 1,401,044 | mfu: 39.2% | epoch: 1 | remaining: 169s    
step 00240 (6.0%) | loss: 6.098901 | lrm: 1.00 | dt: 47ms | tok/sec: 1,407,810 | mfu: 39.4% | epoch: 1 | remaining: 169s    
step 00241 (6.0%) | loss: 6.097410 | lrm: 1.00 | dt: 47ms | tok/sec: 1,385,976 | mfu: 38.8% | epoch: 1 | remaining: 169s    
step 00242 (6.0%) | loss: 6.092666 | lrm: 1.00 | dt: 47ms | tok/sec: 1,385,459 | mfu: 38.8% | epoch: 1 | remaining: 169s    
step 00243 (6.1%) | loss: 6.091674 | lrm: 1.00 | dt: 47ms | tok/sec: 1,398,485 | mfu: 39.1% | epoch: 1 | remaining: 169s    
step 00244 (6.1%) | loss: 6.084603 | lrm: 1.00 | dt: 47ms | tok/sec: 1,392,428 | mfu: 39.0% | epoch: 1 | remaining: 169s    
step 00245 (6.1%) | loss: 6.075897 | lrm: 1.00 | dt: 47ms | tok/sec: 1,392,273 | mfu: 39.0% | epoch: 1 | remaining: 169s    
step 00246 (6.1%) | loss: 6.067379 | lrm: 1.00 | dt: 47ms | tok/sec: 1,392,012 | mfu: 38.9% | epoch: 1 | remaining: 169s    
step 00247 (6.2%) | loss: 6.061559 | lrm: 1.00 | dt: 47ms | tok/sec: 1,402,559 | mfu: 39.2% | epoch: 1 | remaining: 169s    
step 00248 (6.2%) | loss: 6.052527 | lrm: 1.00 | dt: 46ms | tok/sec: 1,412,360 | mfu: 39.5% | epoch: 1 | remaining: 169s    
step 00249 (6.2%) | loss: 6.052875 | lrm: 1.00 | dt: 46ms | tok/sec: 1,412,985 | mfu: 39.5% | epoch: 1 | remaining: 169s    
step 00250 (6.2%) | loss: 6.048721 | lrm: 1.00 | dt: 46ms | tok/sec: 1,410,838 | mfu: 39.5% | epoch: 1 | remaining: 169s    
step 00251 (6.3%) | loss: 6.046736 | lrm: 1.00 | dt: 47ms | tok/sec: 1,405,794 | mfu: 39.3% | epoch: 1 | remaining: 169s    
step 00252 (6.3%) | loss: 6.039201 | lrm: 1.00 | dt: 46ms | tok/sec: 1,412,600 | mfu: 39.5% | epoch: 1 | remaining: 169s    
step 00253 (6.3%) | loss: 6.041387 | lrm: 1.00 | dt: 47ms | tok/sec: 1,393,120 | mfu: 39.0% | epoch: 1 | remaining: 169s    
step 00254 (6.3%) | loss: 6.037849 | lrm: 1.00 | dt: 47ms | tok/sec: 1,395,517 | mfu: 39.0% | epoch: 1 | remaining: 169s    
step 00255 (6.4%) | loss: 6.036627 | lrm: 1.00 | dt: 47ms | tok/sec: 1,405,945 | mfu: 39.3% | epoch: 1 | remaining: 168s    
step 00256 (6.4%) | loss: 6.024401 | lrm: 1.00 | dt: 47ms | tok/sec: 1,395,716 | mfu: 39.0% | epoch: 1 | remaining: 168s    
step 00257 (6.4%) | loss: 6.021645 | lrm: 1.00 | dt: 47ms | tok/sec: 1,401,208 | mfu: 39.2% | epoch: 1 | remaining: 168s    
step 00258 (6.4%) | loss: 6.021917 | lrm: 1.00 | dt: 47ms | tok/sec: 1,408,214 | mfu: 39.4% | epoch: 1 | remaining: 168s    
step 00259 (6.5%) | loss: 6.016369 | lrm: 1.00 | dt: 47ms | tok/sec: 1,387,130 | mfu: 38.8% | epoch: 1 | remaining: 168s    
step 00260 (6.5%) | loss: 6.015016 | lrm: 1.00 | dt: 47ms | tok/sec: 1,382,393 | mfu: 38.7% | epoch: 1 | remaining: 168s    
step 00261 (6.5%) | loss: 6.010585 | lrm: 1.00 | dt: 47ms | tok/sec: 1,380,900 | mfu: 38.6% | epoch: 1 | remaining: 168s    
step 00262 (6.5%) | loss: 6.004165 | lrm: 1.00 | dt: 47ms | tok/sec: 1,404,143 | mfu: 39.3% | epoch: 1 | remaining: 168s    
step 00263 (6.6%) | loss: 6.000605 | lrm: 1.00 | dt: 46ms | tok/sec: 1,410,708 | mfu: 39.5% | epoch: 1 | remaining: 168s    
step 00264 (6.6%) | loss: 6.001197 | lrm: 1.00 | dt: 46ms | tok/sec: 1,411,780 | mfu: 39.5% | epoch: 1 | remaining: 168s    
step 00265 (6.6%) | loss: 6.004212 | lrm: 1.00 | dt: 47ms | tok/sec: 1,385,871 | mfu: 38.8% | epoch: 1 | remaining: 168s    
step 00266 (6.7%) | loss: 6.011407 | lrm: 1.00 | dt: 48ms | tok/sec: 1,374,932 | mfu: 38.5% | epoch: 1 | remaining: 168s    
step 00267 (6.7%) | loss: 6.012015 | lrm: 1.00 | dt: 47ms | tok/sec: 1,387,466 | mfu: 38.8% | epoch: 1 | remaining: 168s    
step 00268 (6.7%) | loss: 6.018202 | lrm: 1.00 | dt: 47ms | tok/sec: 1,396,893 | mfu: 39.1% | epoch: 1 | remaining: 168s    
step 00269 (6.7%) | loss: 6.029639 | lrm: 1.00 | dt: 47ms | tok/sec: 1,402,338 | mfu: 39.2% | epoch: 1 | remaining: 168s    
step 00270 (6.8%) | loss: 6.046829 | lrm: 1.00 | dt: 48ms | tok/sec: 1,370,237 | mfu: 38.3% | epoch: 1 | remaining: 168s    
step 00271 (6.8%) | loss: 6.082894 | lrm: 1.00 | dt: 48ms | tok/sec: 1,369,978 | mfu: 38.3% | epoch: 1 | remaining: 168s    
step 00272 (6.8%) | loss: 6.105263 | lrm: 1.00 | dt: 47ms | tok/sec: 1,395,418 | mfu: 39.0% | epoch: 1 | remaining: 168s    
step 00273 (6.8%) | loss: 6.118365 | lrm: 1.00 | dt: 47ms | tok/sec: 1,396,609 | mfu: 39.1% | epoch: 1 | remaining: 168s    
step 00274 (6.9%) | loss: 6.124564 | lrm: 1.00 | dt: 47ms | tok/sec: 1,403,999 | mfu: 39.3% | epoch: 1 | remaining: 168s    
step 00275 (6.9%) | loss: 6.128230 | lrm: 1.00 | dt: 47ms | tok/sec: 1,392,082 | mfu: 38.9% | epoch: 1 | remaining: 168s    
step 00276 (6.9%) | loss: 6.115775 | lrm: 1.00 | dt: 47ms | tok/sec: 1,393,148 | mfu: 39.0% | epoch: 1 | remaining: 168s    
step 00277 (6.9%) | loss: 6.105588 | lrm: 1.00 | dt: 46ms | tok/sec: 1,411,164 | mfu: 39.5% | epoch: 1 | remaining: 167s    
step 00278 (7.0%) | loss: 6.094501 | lrm: 1.00 | dt: 47ms | tok/sec: 1,396,382 | mfu: 39.1% | epoch: 1 | remaining: 167s    
step 00279 (7.0%) | loss: 6.085638 | lrm: 1.00 | dt: 47ms | tok/sec: 1,406,521 | mfu: 39.3% | epoch: 1 | remaining: 167s    
step 00280 (7.0%) | loss: 6.072093 | lrm: 1.00 | dt: 47ms | tok/sec: 1,398,257 | mfu: 39.1% | epoch: 1 | remaining: 167s    
step 00281 (7.0%) | loss: 6.057438 | lrm: 1.00 | dt: 47ms | tok/sec: 1,380,678 | mfu: 38.6% | epoch: 1 | remaining: 167s    
step 00282 (7.1%) | loss: 6.044482 | lrm: 1.00 | dt: 47ms | tok/sec: 1,386,067 | mfu: 38.8% | epoch: 1 | remaining: 167s    
step 00283 (7.1%) | loss: 6.031718 | lrm: 1.00 | dt: 47ms | tok/sec: 1,395,460 | mfu: 39.0% | epoch: 1 | remaining: 167s    
step 00284 (7.1%) | loss: 6.022250 | lrm: 1.00 | dt: 47ms | tok/sec: 1,392,858 | mfu: 39.0% | epoch: 1 | remaining: 167s    
step 00285 (7.1%) | loss: 6.013425 | lrm: 1.00 | dt: 47ms | tok/sec: 1,390,702 | mfu: 38.9% | epoch: 1 | remaining: 167s    
step 00286 (7.2%) | loss: 6.005289 | lrm: 1.00 | dt: 47ms | tok/sec: 1,399,354 | mfu: 39.1% | epoch: 1 | remaining: 167s    
step 00287 (7.2%) | loss: 6.005135 | lrm: 1.00 | dt: 48ms | tok/sec: 1,371,044 | mfu: 38.4% | epoch: 1 | remaining: 167s    
step 00288 (7.2%) | loss: 5.995355 | lrm: 1.00 | dt: 47ms | tok/sec: 1,391,652 | mfu: 38.9% | epoch: 1 | remaining: 167s    
step 00289 (7.3%) | loss: 5.987570 | lrm: 1.00 | dt: 47ms | tok/sec: 1,408,561 | mfu: 39.4% | epoch: 1 | remaining: 167s    
step 00290 (7.3%) | loss: 5.973017 | lrm: 1.00 | dt: 46ms | tok/sec: 1,409,796 | mfu: 39.4% | epoch: 1 | remaining: 167s    
step 00291 (7.3%) | loss: 5.964590 | lrm: 1.00 | dt: 47ms | tok/sec: 1,387,676 | mfu: 38.8% | epoch: 1 | remaining: 167s    
step 00292 (7.3%) | loss: 5.960247 | lrm: 1.00 | dt: 47ms | tok/sec: 1,381,691 | mfu: 38.7% | epoch: 1 | remaining: 167s    
step 00293 (7.4%) | loss: 5.954222 | lrm: 1.00 | dt: 47ms | tok/sec: 1,400,451 | mfu: 39.2% | epoch: 1 | remaining: 167s    
step 00294 (7.4%) | loss: 5.950506 | lrm: 1.00 | dt: 47ms | tok/sec: 1,395,794 | mfu: 39.0% | epoch: 1 | remaining: 167s    
step 00295 (7.4%) | loss: 5.941076 | lrm: 1.00 | dt: 47ms | tok/sec: 1,380,623 | mfu: 38.6% | epoch: 1 | remaining: 167s    
step 00296 (7.4%) | loss: 5.940432 | lrm: 1.00 | dt: 47ms | tok/sec: 1,392,322 | mfu: 39.0% | epoch: 1 | remaining: 167s    
step 00297 (7.5%) | loss: 5.935169 | lrm: 1.00 | dt: 47ms | tok/sec: 1,382,317 | mfu: 38.7% | epoch: 1 | remaining: 167s    
step 00298 (7.5%) | loss: 5.933137 | lrm: 1.00 | dt: 48ms | tok/sec: 1,368,750 | mfu: 38.3% | epoch: 1 | remaining: 166s    
step 00299 (7.5%) | loss: 5.938586 | lrm: 1.00 | dt: 47ms | tok/sec: 1,408,943 | mfu: 39.4% | epoch: 1 | remaining: 166s    
step 00300 (7.5%) | loss: 5.935646 | lrm: 1.00 | dt: 47ms | tok/sec: 1,407,047 | mfu: 39.4% | epoch: 1 | remaining: 166s    
step 00301 (7.6%) | loss: 5.937236 | lrm: 1.00 | dt: 47ms | tok/sec: 1,392,033 | mfu: 38.9% | epoch: 1 | remaining: 166s    
step 00302 (7.6%) | loss: 5.934125 | lrm: 1.00 | dt: 47ms | tok/sec: 1,394,003 | mfu: 39.0% | epoch: 1 | remaining: 166s    
step 00303 (7.6%) | loss: 5.928099 | lrm: 1.00 | dt: 47ms | tok/sec: 1,403,964 | mfu: 39.3% | epoch: 1 | remaining: 166s    
