experiment_start=2026-07-13T02:46:11Z description=raise matrix Muon weight decay from 0.20 to 0.22
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 3, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 20,971,520
  total                   : 29,360,128
Estimated FLOPs per token: 2.516582e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011366 | lrm: 1.00 | dt: 2683ms | tok/sec: 48,857 | mfu: 1.2% | epoch: 1 | remaining: 180s    
step 00001 (0.0%) | loss: 8.861592 | lrm: 1.00 | dt: 89ms | tok/sec: 1,478,442 | mfu: 37.6% | epoch: 1 | remaining: 180s    
step 00002 (0.0%) | loss: 8.518883 | lrm: 1.00 | dt: 92ms | tok/sec: 1,420,957 | mfu: 36.1% | epoch: 1 | remaining: 180s    
step 00003 (0.0%) | loss: 8.085537 | lrm: 1.00 | dt: 93ms | tok/sec: 1,416,743 | mfu: 36.0% | epoch: 1 | remaining: 180s    
step 00004 (0.0%) | loss: 7.695771 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,915 | mfu: 35.9% | epoch: 1 | remaining: 180s    
step 00005 (0.0%) | loss: 7.400745 | lrm: 1.00 | dt: 93ms | tok/sec: 1,412,977 | mfu: 35.9% | epoch: 1 | remaining: 180s    
step 00006 (0.0%) | loss: 7.152973 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,413 | mfu: 36.0% | epoch: 1 | remaining: 180s    
step 00007 (0.0%) | loss: 6.946647 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,861 | mfu: 36.0% | epoch: 1 | remaining: 180s    
step 00008 (0.0%) | loss: 6.772536 | lrm: 1.00 | dt: 92ms | tok/sec: 1,420,656 | mfu: 36.1% | epoch: 1 | remaining: 180s    
step 00009 (0.0%) | loss: 6.626130 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,478 | mfu: 35.8% | epoch: 1 | remaining: 180s    
step 00010 (0.0%) | loss: 6.500462 | lrm: 1.00 | dt: 99ms | tok/sec: 1,318,561 | mfu: 33.5% | epoch: 1 | remaining: 180s    
step 00011 (0.0%) | loss: 6.389210 | lrm: 1.00 | dt: 101ms | tok/sec: 1,300,916 | mfu: 33.1% | epoch: 1 | remaining: 180s    
step 00012 (0.1%) | loss: 6.297286 | lrm: 1.00 | dt: 95ms | tok/sec: 1,384,290 | mfu: 35.2% | epoch: 1 | remaining: 180s    
step 00150 (7.3%) | loss: 4.385445 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,975 | mfu: 35.7% | epoch: 1 | remaining: 167s    
step 00151 (7.3%) | loss: 4.376923 | lrm: 1.00 | dt: 95ms | tok/sec: 1,374,434 | mfu: 35.0% | epoch: 1 | remaining: 167s    
step 00152 (7.4%) | loss: 4.365299 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,355 | mfu: 36.0% | epoch: 1 | remaining: 167s    
step 00153 (7.4%) | loss: 4.359551 | lrm: 1.00 | dt: 95ms | tok/sec: 1,385,438 | mfu: 35.2% | epoch: 1 | remaining: 167s    
step 00154 (7.5%) | loss: 4.349960 | lrm: 1.00 | dt: 94ms | tok/sec: 1,399,240 | mfu: 35.6% | epoch: 1 | remaining: 166s    
step 00155 (7.5%) | loss: 4.343373 | lrm: 1.00 | dt: 97ms | tok/sec: 1,353,251 | mfu: 34.4% | epoch: 1 | remaining: 166s    
step 00156 (7.6%) | loss: 4.335922 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,308 | mfu: 35.5% | epoch: 1 | remaining: 166s    
step 00157 (7.7%) | loss: 4.330394 | lrm: 1.00 | dt: 93ms | tok/sec: 1,410,889 | mfu: 35.9% | epoch: 1 | remaining: 166s    
step 00158 (7.7%) | loss: 4.323243 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,531 | mfu: 35.5% | epoch: 1 | remaining: 166s    
step 00159 (7.8%) | loss: 4.317641 | lrm: 1.00 | dt: 92ms | tok/sec: 1,418,699 | mfu: 36.1% | epoch: 1 | remaining: 166s    
step 00160 (7.8%) | loss: 4.305047 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,428 | mfu: 35.7% | epoch: 1 | remaining: 166s    
step 00161 (7.9%) | loss: 4.290643 | lrm: 1.00 | dt: 95ms | tok/sec: 1,385,452 | mfu: 35.2% | epoch: 1 | remaining: 166s    
step 00162 (7.9%) | loss: 4.276820 | lrm: 1.00 | dt: 93ms | tok/sec: 1,408,821 | mfu: 35.8% | epoch: 1 | remaining: 166s    
step 00163 (8.0%) | loss: 4.270117 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,886 | mfu: 35.5% | epoch: 1 | remaining: 166s    
step 00164 (8.0%) | loss: 4.259916 | lrm: 1.00 | dt: 95ms | tok/sec: 1,381,309 | mfu: 35.1% | epoch: 1 | remaining: 165s    
step 00165 (8.1%) | loss: 4.247641 | lrm: 1.00 | dt: 95ms | tok/sec: 1,381,132 | mfu: 35.1% | epoch: 1 | remaining: 165s    
step 00166 (8.1%) | loss: 4.239001 | lrm: 1.00 | dt: 95ms | tok/sec: 1,386,944 | mfu: 35.3% | epoch: 1 | remaining: 165s    
step 00167 (8.2%) | loss: 4.232886 | lrm: 1.00 | dt: 93ms | tok/sec: 1,401,966 | mfu: 35.7% | epoch: 1 | remaining: 165s    
step 00168 (8.2%) | loss: 4.229854 | lrm: 1.00 | dt: 95ms | tok/sec: 1,385,840 | mfu: 35.2% | epoch: 1 | remaining: 165s    
step 00169 (8.3%) | loss: 4.219210 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,413 | mfu: 35.8% | epoch: 1 | remaining: 165s    
step 00170 (8.3%) | loss: 4.210804 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,212 | mfu: 35.7% | epoch: 1 | remaining: 165s    
step 00171 (8.4%) | loss: 4.205190 | lrm: 1.00 | dt: 95ms | tok/sec: 1,384,618 | mfu: 35.2% | epoch: 1 | remaining: 165s    
step 00172 (8.4%) | loss: 4.195263 | lrm: 1.00 | dt: 98ms | tok/sec: 1,335,227 | mfu: 34.0% | epoch: 1 | remaining: 165s    
step 00173 (8.5%) | loss: 4.191639 | lrm: 1.00 | dt: 98ms | tok/sec: 1,331,356 | mfu: 33.9% | epoch: 1 | remaining: 165s    
step 00174 (8.5%) | loss: 4.179115 | lrm: 1.00 | dt: 92ms | tok/sec: 1,431,458 | mfu: 36.4% | epoch: 1 | remaining: 165s    
step 00175 (8.6%) | loss: 4.175470 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,033 | mfu: 35.7% | epoch: 1 | remaining: 164s    
step 00176 (8.6%) | loss: 4.169462 | lrm: 1.00 | dt: 94ms | tok/sec: 1,398,197 | mfu: 35.6% | epoch: 1 | remaining: 164s    
step 00177 (8.7%) | loss: 4.149869 | lrm: 1.00 | dt: 94ms | tok/sec: 1,390,755 | mfu: 35.4% | epoch: 1 | remaining: 164s    
step 00178 (8.8%) | loss: 4.146552 | lrm: 1.00 | dt: 95ms | tok/sec: 1,386,867 | mfu: 35.3% | epoch: 1 | remaining: 164s    
step 00179 (8.8%) | loss: 4.137468 | lrm: 1.00 | dt: 96ms | tok/sec: 1,360,973 | mfu: 34.6% | epoch: 1 | remaining: 164s    
step 00180 (8.9%) | loss: 4.127819 | lrm: 1.00 | dt: 92ms | tok/sec: 1,429,028 | mfu: 36.3% | epoch: 1 | remaining: 164s    
step 00181 (8.9%) | loss: 4.121501 | lrm: 1.00 | dt: 93ms | tok/sec: 1,413,301 | mfu: 35.9% | epoch: 1 | remaining: 164s    
step 00182 (9.0%) | loss: 4.113152 | lrm: 1.00 | dt: 95ms | tok/sec: 1,373,037 | mfu: 34.9% | epoch: 1 | remaining: 164s    
step 00183 (9.0%) | loss: 4.111116 | lrm: 1.00 | dt: 94ms | tok/sec: 1,389,026 | mfu: 35.3% | epoch: 1 | remaining: 164s    
step 00184 (9.1%) | loss: 4.101873 | lrm: 1.00 | dt: 93ms | tok/sec: 1,408,420 | mfu: 35.8% | epoch: 1 | remaining: 164s    
step 00185 (9.1%) | loss: 4.092754 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,464 | mfu: 36.0% | epoch: 1 | remaining: 163s    
step 00186 (9.2%) | loss: 4.088962 | lrm: 1.00 | dt: 93ms | tok/sec: 1,406,097 | mfu: 35.8% | epoch: 1 | remaining: 163s    
step 00187 (9.2%) | loss: 4.080086 | lrm: 1.00 | dt: 94ms | tok/sec: 1,388,016 | mfu: 35.3% | epoch: 1 | remaining: 163s    
step 00188 (9.3%) | loss: 4.065511 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,209 | mfu: 35.5% | epoch: 1 | remaining: 163s    
step 00189 (9.3%) | loss: 4.061285 | lrm: 1.00 | dt: 97ms | tok/sec: 1,357,016 | mfu: 34.5% | epoch: 1 | remaining: 163s    
step 00190 (9.4%) | loss: 4.044538 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,212 | mfu: 35.7% | epoch: 1 | remaining: 163s    
step 00191 (9.4%) | loss: 4.029447 | lrm: 1.00 | dt: 95ms | tok/sec: 1,385,850 | mfu: 35.2% | epoch: 1 | remaining: 163s    
step 00192 (9.5%) | loss: 4.024147 | lrm: 1.00 | dt: 95ms | tok/sec: 1,386,720 | mfu: 35.3% | epoch: 1 | remaining: 163s    
step 00193 (9.5%) | loss: 4.011836 | lrm: 1.00 | dt: 95ms | tok/sec: 1,372,659 | mfu: 34.9% | epoch: 1 | remaining: 163s    
step 00194 (9.6%) | loss: 4.009382 | lrm: 1.00 | dt: 94ms | tok/sec: 1,391,152 | mfu: 35.4% | epoch: 1 | remaining: 163s    
step 00195 (9.6%) | loss: 4.010440 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,391 | mfu: 35.6% | epoch: 1 | remaining: 163s    
step 00196 (9.7%) | loss: 4.009913 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,377 | mfu: 35.7% | epoch: 1 | remaining: 162s    
step 00197 (9.7%) | loss: 4.002862 | lrm: 1.00 | dt: 93ms | tok/sec: 1,416,662 | mfu: 36.0% | epoch: 1 | remaining: 162s    
step 00198 (9.8%) | loss: 3.999364 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,420 | mfu: 35.8% | epoch: 1 | remaining: 162s    
step 00199 (9.8%) | loss: 3.988759 | lrm: 1.00 | dt: 96ms | tok/sec: 1,369,647 | mfu: 34.8% | epoch: 1 | remaining: 162s    
step 00200 (9.9%) | loss: 3.980558 | lrm: 1.00 | dt: 94ms | tok/sec: 1,401,683 | mfu: 35.6% | epoch: 1 | remaining: 162s    
step 00201 (10.0%) | loss: 3.975940 | lrm: 1.00 | dt: 95ms | tok/sec: 1,381,042 | mfu: 35.1% | epoch: 1 | remaining: 162s    
step 00202 (10.0%) | loss: 3.964881 | lrm: 1.00 | dt: 94ms | tok/sec: 1,396,233 | mfu: 35.5% | epoch: 1 | remaining: 162s    
step 00203 (10.1%) | loss: 3.960470 | lrm: 1.00 | dt: 95ms | tok/sec: 1,377,423 | mfu: 35.0% | epoch: 1 | remaining: 162s    
step 00204 (10.1%) | loss: 3.951212 | lrm: 1.00 | dt: 94ms | tok/sec: 1,393,642 | mfu: 35.4% | epoch: 1 | remaining: 162s    
step 00205 (10.2%) | loss: 3.945797 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,633 | mfu: 35.6% | epoch: 1 | remaining: 162s    
step 00206 (10.2%) | loss: 3.940451 | lrm: 1.00 | dt: 94ms | tok/sec: 1,390,006 | mfu: 35.4% | epoch: 1 | remaining: 162s    
step 00207 (10.3%) | loss: 3.940061 | lrm: 1.00 | dt: 92ms | tok/sec: 1,420,245 | mfu: 36.1% | epoch: 1 | remaining: 161s    
step 00208 (10.3%) | loss: 3.936641 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,493 | mfu: 36.0% | epoch: 1 | remaining: 161s    
step 00209 (10.4%) | loss: 3.928794 | lrm: 1.00 | dt: 94ms | tok/sec: 1,392,788 | mfu: 35.4% | epoch: 1 | remaining: 161s    
step 00210 (10.4%) | loss: 3.919899 | lrm: 1.00 | dt: 93ms | tok/sec: 1,407,706 | mfu: 35.8% | epoch: 1 | remaining: 161s    
step 00211 (10.5%) | loss: 3.916480 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,055 | mfu: 35.7% | epoch: 1 | remaining: 161s    
step 00212 (10.5%) | loss: 3.910066 | lrm: 1.00 | dt: 95ms | tok/sec: 1,384,025 | mfu: 35.2% | epoch: 1 | remaining: 161s    
step 00213 (10.6%) | loss: 3.905388 | lrm: 1.00 | dt: 94ms | tok/sec: 1,396,350 | mfu: 35.5% | epoch: 1 | remaining: 161s    
step 00214 (10.6%) | loss: 3.902047 | lrm: 1.00 | dt: 94ms | tok/sec: 1,387,967 | mfu: 35.3% | epoch: 1 | remaining: 161s    
step 00215 (10.7%) | loss: 3.898154 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,246 | mfu: 36.0% | epoch: 1 | remaining: 161s    
step 00216 (10.7%) | loss: 3.893401 | lrm: 1.00 | dt: 94ms | tok/sec: 1,393,815 | mfu: 35.4% | epoch: 1 | remaining: 161s    
step 00217 (10.8%) | loss: 3.893545 | lrm: 1.00 | dt: 95ms | tok/sec: 1,383,016 | mfu: 35.2% | epoch: 1 | remaining: 160s    
step 00218 (10.8%) | loss: 3.886433 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,680 | mfu: 35.6% | epoch: 1 | remaining: 160s    
step 00219 (10.9%) | loss: 3.885212 | lrm: 1.00 | dt: 95ms | tok/sec: 1,386,178 | mfu: 35.3% | epoch: 1 | remaining: 160s    
step 00220 (10.9%) | loss: 3.885225 | lrm: 1.00 | dt: 96ms | tok/sec: 1,372,310 | mfu: 34.9% | epoch: 1 | remaining: 160s    
step 00221 (11.0%) | loss: 3.879829 | lrm: 1.00 | dt: 92ms | tok/sec: 1,420,341 | mfu: 36.1% | epoch: 1 | remaining: 160s    
step 00222 (11.0%) | loss: 3.877683 | lrm: 1.00 | dt: 94ms | tok/sec: 1,388,742 | mfu: 35.3% | epoch: 1 | remaining: 160s    
step 00223 (11.1%) | loss: 3.868408 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,971 | mfu: 35.5% | epoch: 1 | remaining: 160s    
step 00224 (11.2%) | loss: 3.864456 | lrm: 1.00 | dt: 94ms | tok/sec: 1,391,783 | mfu: 35.4% | epoch: 1 | remaining: 160s    
step 00225 (11.2%) | loss: 3.853595 | lrm: 1.00 | dt: 94ms | tok/sec: 1,396,339 | mfu: 35.5% | epoch: 1 | remaining: 160s    
step 00226 (11.3%) | loss: 3.854172 | lrm: 1.00 | dt: 95ms | tok/sec: 1,378,552 | mfu: 35.1% | epoch: 1 | remaining: 160s    
step 00227 (11.3%) | loss: 3.853526 | lrm: 1.00 | dt: 94ms | tok/sec: 1,391,293 | mfu: 35.4% | epoch: 1 | remaining: 160s    
step 00228 (11.4%) | loss: 3.846810 | lrm: 1.00 | dt: 93ms | tok/sec: 1,412,974 | mfu: 35.9% | epoch: 1 | remaining: 159s    
step 00229 (11.4%) | loss: 3.843480 | lrm: 1.00 | dt: 95ms | tok/sec: 1,383,691 | mfu: 35.2% | epoch: 1 | remaining: 159s    
step 00230 (11.5%) | loss: 3.839240 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,460 | mfu: 35.7% | epoch: 1 | remaining: 159s    
step 00231 (11.5%) | loss: 3.836262 | lrm: 1.00 | dt: 93ms | tok/sec: 1,406,025 | mfu: 35.8% | epoch: 1 | remaining: 159s    
step 00232 (11.6%) | loss: 3.831051 | lrm: 1.00 | dt: 94ms | tok/sec: 1,392,354 | mfu: 35.4% | epoch: 1 | remaining: 159s    
step 00233 (11.6%) | loss: 3.823289 | lrm: 1.00 | dt: 95ms | tok/sec: 1,384,646 | mfu: 35.2% | epoch: 1 | remaining: 159s    
step 00234 (11.7%) | loss: 3.816799 | lrm: 1.00 | dt: 93ms | tok/sec: 1,404,860 | mfu: 35.7% | epoch: 1 | remaining: 159s    
step 00235 (11.7%) | loss: 3.809329 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,770 | mfu: 35.5% | epoch: 1 | remaining: 159s    
step 00236 (11.8%) | loss: 3.806580 | lrm: 1.00 | dt: 95ms | tok/sec: 1,381,174 | mfu: 35.1% | epoch: 1 | remaining: 159s    
step 00237 (11.8%) | loss: 3.803395 | lrm: 1.00 | dt: 94ms | tok/sec: 1,387,704 | mfu: 35.3% | epoch: 1 | remaining: 159s    
step 00238 (11.9%) | loss: 3.804628 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,333 | mfu: 35.8% | epoch: 1 | remaining: 159s    
step 00239 (11.9%) | loss: 3.802977 | lrm: 1.00 | dt: 95ms | tok/sec: 1,382,835 | mfu: 35.2% | epoch: 1 | remaining: 158s    
step 00240 (12.0%) | loss: 3.795469 | lrm: 1.00 | dt: 93ms | tok/sec: 1,408,694 | mfu: 35.8% | epoch: 1 | remaining: 158s    
step 00241 (12.0%) | loss: 3.789579 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,319 | mfu: 35.6% | epoch: 1 | remaining: 158s    
step 00242 (12.1%) | loss: 3.786220 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,375 | mfu: 35.5% | epoch: 1 | remaining: 158s    
step 00243 (12.1%) | loss: 3.784167 | lrm: 1.00 | dt: 93ms | tok/sec: 1,411,987 | mfu: 35.9% | epoch: 1 | remaining: 158s    
step 00244 (12.2%) | loss: 3.777909 | lrm: 1.00 | dt: 94ms | tok/sec: 1,399,033 | mfu: 35.6% | epoch: 1 | remaining: 158s    
step 00245 (12.2%) | loss: 3.776060 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,482 | mfu: 35.5% | epoch: 1 | remaining: 158s    
step 00246 (12.3%) | loss: 3.774086 | lrm: 1.00 | dt: 93ms | tok/sec: 1,404,107 | mfu: 35.7% | epoch: 1 | remaining: 158s    
step 00247 (12.4%) | loss: 3.764581 | lrm: 1.00 | dt: 95ms | tok/sec: 1,379,739 | mfu: 35.1% | epoch: 1 | remaining: 158s    
step 00248 (12.4%) | loss: 3.764230 | lrm: 1.00 | dt: 94ms | tok/sec: 1,398,151 | mfu: 35.6% | epoch: 1 | remaining: 158s    
step 00249 (12.5%) | loss: 3.763442 | lrm: 1.00 | dt: 94ms | tok/sec: 1,390,593 | mfu: 35.4% | epoch: 1 | remaining: 157s    
step 00250 (12.5%) | loss: 3.759842 | lrm: 1.00 | dt: 94ms | tok/sec: 1,392,026 | mfu: 35.4% | epoch: 1 | remaining: 157s    
step 00251 (12.6%) | loss: 3.761455 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,689 | mfu: 35.5% | epoch: 1 | remaining: 157s    
step 00252 (12.6%) | loss: 3.752712 | lrm: 1.00 | dt: 95ms | tok/sec: 1,375,414 | mfu: 35.0% | epoch: 1 | remaining: 157s    
step 00253 (12.7%) | loss: 3.749716 | lrm: 1.00 | dt: 93ms | tok/sec: 1,406,043 | mfu: 35.8% | epoch: 1 | remaining: 157s    
step 00254 (12.7%) | loss: 3.742601 | lrm: 1.00 | dt: 94ms | tok/sec: 1,392,901 | mfu: 35.4% | epoch: 1 | remaining: 157s    
step 00255 (12.8%) | loss: 3.744635 | lrm: 1.00 | dt: 94ms | tok/sec: 1,396,673 | mfu: 35.5% | epoch: 1 | remaining: 157s    
step 00256 (12.8%) | loss: 3.738513 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,191 | mfu: 35.5% | epoch: 1 | remaining: 157s    
step 00257 (12.9%) | loss: 3.730185 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,308 | mfu: 35.5% | epoch: 1 | remaining: 157s    
step 00258 (12.9%) | loss: 3.720525 | lrm: 1.00 | dt: 94ms | tok/sec: 1,387,560 | mfu: 35.3% | epoch: 1 | remaining: 157s    
step 00259 (13.0%) | loss: 3.725078 | lrm: 1.00 | dt: 96ms | tok/sec: 1,370,651 | mfu: 34.9% | epoch: 1 | remaining: 157s    
step 00260 (13.0%) | loss: 3.723843 | lrm: 1.00 | dt: 93ms | tok/sec: 1,406,561 | mfu: 35.8% | epoch: 1 | remaining: 156s    
step 00261 (13.1%) | loss: 3.717301 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,468 | mfu: 35.5% | epoch: 1 | remaining: 156s    
step 00262 (13.1%) | loss: 3.712458 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,255 | mfu: 35.5% | epoch: 1 | remaining: 156s    
step 00263 (13.2%) | loss: 3.702033 | lrm: 1.00 | dt: 94ms | tok/sec: 1,396,907 | mfu: 35.5% | epoch: 1 | remaining: 156s    
step 00264 (13.2%) | loss: 3.701776 | lrm: 1.00 | dt: 95ms | tok/sec: 1,384,607 | mfu: 35.2% | epoch: 1 | remaining: 156s    
step 00265 (13.3%) | loss: 3.702529 | lrm: 1.00 | dt: 93ms | tok/sec: 1,407,338 | mfu: 35.8% | epoch: 1 | remaining: 156s    
step 00266 (13.3%) | loss: 3.706403 | lrm: 1.00 | dt: 93ms | tok/sec: 1,406,363 | mfu: 35.8% | epoch: 1 | remaining: 156s    
step 00267 (13.4%) | loss: 3.699770 | lrm: 1.00 | dt: 94ms | tok/sec: 1,394,282 | mfu: 35.5% | epoch: 1 | remaining: 156s    
step 00268 (13.5%) | loss: 3.705269 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,776 | mfu: 35.5% | epoch: 1 | remaining: 156s    
step 00269 (13.5%) | loss: 3.701943 | lrm: 1.00 | dt: 95ms | tok/sec: 1,377,775 | mfu: 35.0% | epoch: 1 | remaining: 156s    
step 00270 (13.6%) | loss: 3.698450 | lrm: 1.00 | dt: 95ms | tok/sec: 1,386,472 | mfu: 35.3% | epoch: 1 | remaining: 156s    
step 00271 (13.6%) | loss: 3.698578 | lrm: 1.00 | dt: 94ms | tok/sec: 1,391,100 | mfu: 35.4% | epoch: 1 | remaining: 155s    
step 00272 (13.7%) | loss: 3.694268 | lrm: 1.00 | dt: 94ms | tok/sec: 1,394,438 | mfu: 35.5% | epoch: 1 | remaining: 155s    
step 00273 (13.7%) | loss: 3.694628 | lrm: 1.00 | dt: 94ms | tok/sec: 1,388,030 | mfu: 35.3% | epoch: 1 | remaining: 155s    
step 00274 (13.8%) | loss: 3.695083 | lrm: 1.00 | dt: 94ms | tok/sec: 1,390,987 | mfu: 35.4% | epoch: 1 | remaining: 155s    
step 00275 (13.8%) | loss: 3.692452 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,220 | mfu: 35.5% | epoch: 1 | remaining: 155s    
step 00276 (13.9%) | loss: 3.691432 | lrm: 1.00 | dt: 95ms | tok/sec: 1,374,389 | mfu: 35.0% | epoch: 1 | remaining: 155s    
step 00277 (13.9%) | loss: 3.689493 | lrm: 1.00 | dt: 93ms | tok/sec: 1,403,716 | mfu: 35.7% | epoch: 1 | remaining: 155s    
step 00278 (14.0%) | loss: 3.685062 | lrm: 1.00 | dt: 93ms | tok/sec: 1,403,129 | mfu: 35.7% | epoch: 1 | remaining: 155s    
step 00279 (14.0%) | loss: 3.688717 | lrm: 1.00 | dt: 95ms | tok/sec: 1,382,550 | mfu: 35.2% | epoch: 1 | remaining: 155s    
step 00280 (14.1%) | loss: 3.683813 | lrm: 1.00 | dt: 94ms | tok/sec: 1,390,466 | mfu: 35.4% | epoch: 1 | remaining: 155s    
step 00281 (14.1%) | loss: 3.678893 | lrm: 1.00 | dt: 94ms | tok/sec: 1,398,158 | mfu: 35.6% | epoch: 1 | remaining: 154s    
step 00282 (14.2%) | loss: 3.675748 | lrm: 1.00 | dt: 94ms | tok/sec: 1,393,674 | mfu: 35.4% | epoch: 1 | remaining: 154s    
step 00283 (14.2%) | loss: 3.673636 | lrm: 1.00 | dt: 95ms | tok/sec: 1,380,799 | mfu: 35.1% | epoch: 1 | remaining: 154s    
step 00284 (14.3%) | loss: 3.665153 | lrm: 1.00 | dt: 93ms | tok/sec: 1,407,865 | mfu: 35.8% | epoch: 1 | remaining: 154s    
step 00285 (14.3%) | loss: 3.664374 | lrm: 1.00 | dt: 93ms | tok/sec: 1,407,875 | mfu: 35.8% | epoch: 1 | remaining: 154s    
step 00286 (14.4%) | loss: 3.674134 | lrm: 1.00 | dt: 95ms | tok/sec: 1,379,808 | mfu: 35.1% | epoch: 1 | remaining: 154s    
step 00287 (14.4%) | loss: 3.668463 | lrm: 1.00 | dt: 94ms | tok/sec: 1,399,635 | mfu: 35.6% | epoch: 1 | remaining: 154s    
step 00288 (14.5%) | loss: 3.653106 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,063 | mfu: 35.6% | epoch: 1 | remaining: 154s    
step 00289 (14.5%) | loss: 3.647711 | lrm: 1.00 | dt: 94ms | tok/sec: 1,394,324 | mfu: 35.5% | epoch: 1 | remaining: 154s    
step 00290 (14.6%) | loss: 3.643317 | lrm: 1.00 | dt: 93ms | tok/sec: 1,403,354 | mfu: 35.7% | epoch: 1 | remaining: 154s    
step 00291 (14.7%) | loss: 3.642235 | lrm: 1.00 | dt: 94ms | tok/sec: 1,390,378 | mfu: 35.4% | epoch: 1 | remaining: 154s    
step 00292 (14.7%) | loss: 3.647158 | lrm: 1.00 | dt: 94ms | tok/sec: 1,391,726 | mfu: 35.4% | epoch: 1 | remaining: 153s    
step 00293 (14.8%) | loss: 3.649718 | lrm: 1.00 | dt: 96ms | tok/sec: 1,368,079 | mfu: 34.8% | epoch: 1 | remaining: 153s    
step 00294 (14.8%) | loss: 3.638896 | lrm: 1.00 | dt: 94ms | tok/sec: 1,392,618 | mfu: 35.4% | epoch: 1 | remaining: 153s    
step 00295 (14.9%) | loss: 3.635326 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,898 | mfu: 35.6% | epoch: 1 | remaining: 153s    
step 00296 (14.9%) | loss: 3.636101 | lrm: 1.00 | dt: 94ms | tok/sec: 1,398,161 | mfu: 35.6% | epoch: 1 | remaining: 153s    
step 00297 (15.0%) | loss: 3.638062 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,206 | mfu: 36.0% | epoch: 1 | remaining: 153s    
step 00298 (15.0%) | loss: 3.631843 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,698 | mfu: 35.6% | epoch: 1 | remaining: 153s    
step 00299 (15.1%) | loss: 3.629505 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,252 | mfu: 35.7% | epoch: 1 | remaining: 153s    
step 00300 (15.1%) | loss: 3.625790 | lrm: 1.00 | dt: 94ms | tok/sec: 1,401,144 | mfu: 35.6% | epoch: 1 | remaining: 153s    
step 00301 (15.2%) | loss: 3.625313 | lrm: 1.00 | dt: 94ms | tok/sec: 1,387,876 | mfu: 35.3% | epoch: 1 | remaining: 153s    
step 00302 (15.2%) | loss: 3.626726 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,678 | mfu: 35.5% | epoch: 1 | remaining: 152s    
step 00303 (15.3%) | loss: 3.625761 | lrm: 1.00 | dt: 95ms | tok/sec: 1,377,588 | mfu: 35.0% | epoch: 1 | remaining: 152s    
