experiment_start=2026-07-10T15:59:59Z description=sixteenth global batch for update frequency
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011232 | lrm: 1.00 | dt: 12746ms | tok/sec: 2,570 | mfu: 0.1% | epoch: 1 | remaining: 180s    
step 00001 (0.0%) | loss: 8.999045 | lrm: 1.00 | dt: 26ms | tok/sec: 1,275,500 | mfu: 35.7% | epoch: 1 | remaining: 180s    
step 00002 (0.0%) | loss: 8.691570 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,705 | mfu: 36.5% | epoch: 1 | remaining: 180s    
step 00003 (0.0%) | loss: 8.479437 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,146 | mfu: 36.5% | epoch: 1 | remaining: 180s    
step 00004 (0.0%) | loss: 8.348403 | lrm: 1.00 | dt: 25ms | tok/sec: 1,308,033 | mfu: 36.6% | epoch: 1 | remaining: 180s    
step 00005 (0.0%) | loss: 8.269695 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,853 | mfu: 36.5% | epoch: 1 | remaining: 180s    
step 00006 (0.0%) | loss: 8.188957 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,230 | mfu: 36.5% | epoch: 1 | remaining: 180s    
step 00007 (0.0%) | loss: 8.115453 | lrm: 1.00 | dt: 25ms | tok/sec: 1,299,892 | mfu: 36.4% | epoch: 1 | remaining: 180s    
step 00008 (0.0%) | loss: 8.038450 | lrm: 1.00 | dt: 25ms | tok/sec: 1,302,084 | mfu: 36.4% | epoch: 1 | remaining: 180s    
step 00009 (0.0%) | loss: 7.974420 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,183 | mfu: 36.5% | epoch: 1 | remaining: 180s    
step 00010 (0.0%) | loss: 7.922079 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,121 | mfu: 36.5% | epoch: 1 | remaining: 180s    
step 00011 (0.0%) | loss: 7.880758 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,151 | mfu: 36.5% | epoch: 1 | remaining: 180s    
step 00012 (0.0%) | loss: 7.838938 | lrm: 1.00 | dt: 25ms | tok/sec: 1,307,112 | mfu: 36.6% | epoch: 1 | remaining: 180s    
step 00150 (2.0%) | loss: 6.438684 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,213 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00151 (2.0%) | loss: 6.425979 | lrm: 1.00 | dt: 25ms | tok/sec: 1,307,423 | mfu: 36.6% | epoch: 1 | remaining: 176s    
step 00152 (2.0%) | loss: 6.418187 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,473 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00153 (2.0%) | loss: 6.404465 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,404 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00154 (2.1%) | loss: 6.396394 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,944 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00155 (2.1%) | loss: 6.390434 | lrm: 1.00 | dt: 25ms | tok/sec: 1,307,983 | mfu: 36.6% | epoch: 1 | remaining: 176s    
step 00156 (2.1%) | loss: 6.382830 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,354 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00157 (2.1%) | loss: 6.376016 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,038 | mfu: 36.3% | epoch: 1 | remaining: 176s    
step 00158 (2.1%) | loss: 6.366948 | lrm: 1.00 | dt: 25ms | tok/sec: 1,302,812 | mfu: 36.4% | epoch: 1 | remaining: 176s    
step 00159 (2.1%) | loss: 6.359438 | lrm: 1.00 | dt: 25ms | tok/sec: 1,302,158 | mfu: 36.4% | epoch: 1 | remaining: 176s    
step 00160 (2.1%) | loss: 6.355224 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,885 | mfu: 36.3% | epoch: 1 | remaining: 176s    
step 00161 (2.2%) | loss: 6.367387 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,907 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00162 (2.2%) | loss: 6.381874 | lrm: 1.00 | dt: 27ms | tok/sec: 1,212,250 | mfu: 33.9% | epoch: 1 | remaining: 176s    
step 00163 (2.2%) | loss: 6.394391 | lrm: 1.00 | dt: 25ms | tok/sec: 1,307,137 | mfu: 36.6% | epoch: 1 | remaining: 176s    
step 00164 (2.2%) | loss: 6.408207 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,453 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00165 (2.2%) | loss: 6.410400 | lrm: 1.00 | dt: 25ms | tok/sec: 1,308,880 | mfu: 36.6% | epoch: 1 | remaining: 176s    
step 00166 (2.2%) | loss: 6.405766 | lrm: 1.00 | dt: 25ms | tok/sec: 1,307,187 | mfu: 36.6% | epoch: 1 | remaining: 176s    
step 00167 (2.2%) | loss: 6.406997 | lrm: 1.00 | dt: 25ms | tok/sec: 1,308,792 | mfu: 36.6% | epoch: 1 | remaining: 176s    
step 00168 (2.3%) | loss: 6.411501 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,839 | mfu: 36.6% | epoch: 1 | remaining: 176s    
step 00169 (2.3%) | loss: 6.405375 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,364 | mfu: 36.3% | epoch: 1 | remaining: 176s    
step 00170 (2.3%) | loss: 6.399018 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,653 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00171 (2.3%) | loss: 6.391096 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,519 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00172 (2.3%) | loss: 6.384101 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,932 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00173 (2.3%) | loss: 6.377275 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,622 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00174 (2.3%) | loss: 6.376141 | lrm: 1.00 | dt: 25ms | tok/sec: 1,307,087 | mfu: 36.6% | epoch: 1 | remaining: 176s    
step 00175 (2.4%) | loss: 6.362488 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,839 | mfu: 36.6% | epoch: 1 | remaining: 176s    
step 00176 (2.4%) | loss: 6.364164 | lrm: 1.00 | dt: 25ms | tok/sec: 1,309,004 | mfu: 36.6% | epoch: 1 | remaining: 176s    
step 00177 (2.4%) | loss: 6.352552 | lrm: 1.00 | dt: 25ms | tok/sec: 1,300,975 | mfu: 36.4% | epoch: 1 | remaining: 176s    
step 00178 (2.4%) | loss: 6.348353 | lrm: 1.00 | dt: 25ms | tok/sec: 1,302,924 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00179 (2.4%) | loss: 6.338146 | lrm: 1.00 | dt: 29ms | tok/sec: 1,121,026 | mfu: 31.4% | epoch: 1 | remaining: 176s    
step 00180 (2.4%) | loss: 6.341148 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,665 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00181 (2.4%) | loss: 6.333977 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,965 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00182 (2.4%) | loss: 6.322953 | lrm: 1.00 | dt: 25ms | tok/sec: 1,308,481 | mfu: 36.6% | epoch: 1 | remaining: 176s    
step 00183 (2.5%) | loss: 6.314227 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,319 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00184 (2.5%) | loss: 6.317049 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,423 | mfu: 36.5% | epoch: 1 | remaining: 176s    
step 00185 (2.5%) | loss: 6.314576 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,379 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00186 (2.5%) | loss: 6.308034 | lrm: 1.00 | dt: 25ms | tok/sec: 1,309,541 | mfu: 36.6% | epoch: 1 | remaining: 175s    
step 00187 (2.5%) | loss: 6.300240 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,466 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00188 (2.5%) | loss: 6.291028 | lrm: 1.00 | dt: 25ms | tok/sec: 1,308,967 | mfu: 36.6% | epoch: 1 | remaining: 175s    
step 00189 (2.5%) | loss: 6.287484 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,151 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00190 (2.6%) | loss: 6.275258 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,754 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00191 (2.6%) | loss: 6.273291 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,296 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00192 (2.6%) | loss: 6.262220 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,928 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00193 (2.6%) | loss: 6.263613 | lrm: 1.00 | dt: 25ms | tok/sec: 1,308,095 | mfu: 36.6% | epoch: 1 | remaining: 175s    
step 00194 (2.6%) | loss: 6.259923 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,528 | mfu: 36.6% | epoch: 1 | remaining: 175s    
step 00195 (2.6%) | loss: 6.256317 | lrm: 1.00 | dt: 25ms | tok/sec: 1,308,443 | mfu: 36.6% | epoch: 1 | remaining: 175s    
step 00196 (2.6%) | loss: 6.250451 | lrm: 1.00 | dt: 29ms | tok/sec: 1,126,696 | mfu: 31.5% | epoch: 1 | remaining: 175s    
step 00197 (2.7%) | loss: 6.245879 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,406 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00198 (2.7%) | loss: 6.242053 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,370 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00199 (2.7%) | loss: 6.245504 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,913 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00200 (2.7%) | loss: 6.242660 | lrm: 1.00 | dt: 25ms | tok/sec: 1,301,098 | mfu: 36.4% | epoch: 1 | remaining: 175s    
step 00201 (2.7%) | loss: 6.236577 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,461 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00202 (2.7%) | loss: 6.224629 | lrm: 1.00 | dt: 25ms | tok/sec: 1,308,145 | mfu: 36.6% | epoch: 1 | remaining: 175s    
step 00203 (2.7%) | loss: 6.225825 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,540 | mfu: 36.6% | epoch: 1 | remaining: 175s    
step 00204 (2.8%) | loss: 6.221427 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,185 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00205 (2.8%) | loss: 6.220132 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,034 | mfu: 36.3% | epoch: 1 | remaining: 175s    
step 00206 (2.8%) | loss: 6.208713 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,826 | mfu: 36.6% | epoch: 1 | remaining: 175s    
step 00207 (2.8%) | loss: 6.198260 | lrm: 1.00 | dt: 25ms | tok/sec: 1,309,491 | mfu: 36.6% | epoch: 1 | remaining: 175s    
step 00208 (2.8%) | loss: 6.185040 | lrm: 1.00 | dt: 25ms | tok/sec: 1,307,373 | mfu: 36.6% | epoch: 1 | remaining: 175s    
step 00209 (2.8%) | loss: 6.186307 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,969 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00210 (2.8%) | loss: 6.187572 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,473 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00211 (2.9%) | loss: 6.186116 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,064 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00212 (2.9%) | loss: 6.193844 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,999 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00213 (2.9%) | loss: 6.200445 | lrm: 1.00 | dt: 25ms | tok/sec: 1,290,349 | mfu: 36.1% | epoch: 1 | remaining: 175s    
step 00214 (2.9%) | loss: 6.203295 | lrm: 1.00 | dt: 25ms | tok/sec: 1,308,282 | mfu: 36.6% | epoch: 1 | remaining: 175s    
step 00215 (2.9%) | loss: 6.201051 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,441 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00216 (2.9%) | loss: 6.199527 | lrm: 1.00 | dt: 25ms | tok/sec: 1,307,510 | mfu: 36.6% | epoch: 1 | remaining: 175s    
step 00217 (2.9%) | loss: 6.194954 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,591 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00218 (3.0%) | loss: 6.192387 | lrm: 1.00 | dt: 25ms | tok/sec: 1,302,936 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00219 (3.0%) | loss: 6.183810 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,393 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00220 (3.0%) | loss: 6.183595 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,010 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00221 (3.0%) | loss: 6.175175 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,618 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00222 (3.0%) | loss: 6.169779 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,197 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00223 (3.0%) | loss: 6.160849 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,982 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00224 (3.0%) | loss: 6.158519 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,374 | mfu: 36.5% | epoch: 1 | remaining: 175s    
step 00225 (3.1%) | loss: 6.156183 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,915 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00226 (3.1%) | loss: 6.164340 | lrm: 1.00 | dt: 25ms | tok/sec: 1,308,157 | mfu: 36.6% | epoch: 1 | remaining: 174s    
step 00227 (3.1%) | loss: 6.157647 | lrm: 1.00 | dt: 31ms | tok/sec: 1,054,675 | mfu: 29.5% | epoch: 1 | remaining: 174s    
step 00228 (3.1%) | loss: 6.158624 | lrm: 1.00 | dt: 25ms | tok/sec: 1,285,244 | mfu: 36.0% | epoch: 1 | remaining: 174s    
step 00229 (3.1%) | loss: 6.151908 | lrm: 1.00 | dt: 29ms | tok/sec: 1,111,650 | mfu: 31.1% | epoch: 1 | remaining: 174s    
step 00230 (3.1%) | loss: 6.145606 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,242 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00231 (3.1%) | loss: 6.142802 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,647 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00232 (3.2%) | loss: 6.150127 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,851 | mfu: 36.6% | epoch: 1 | remaining: 174s    
step 00233 (3.2%) | loss: 6.140799 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,411 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00234 (3.2%) | loss: 6.139601 | lrm: 1.00 | dt: 25ms | tok/sec: 1,310,552 | mfu: 36.7% | epoch: 1 | remaining: 174s    
step 00235 (3.2%) | loss: 6.132632 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,069 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00236 (3.2%) | loss: 6.125637 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,482 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00237 (3.2%) | loss: 6.125419 | lrm: 1.00 | dt: 25ms | tok/sec: 1,301,110 | mfu: 36.4% | epoch: 1 | remaining: 174s    
step 00238 (3.2%) | loss: 6.114677 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,742 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00239 (3.3%) | loss: 6.112485 | lrm: 1.00 | dt: 25ms | tok/sec: 1,300,532 | mfu: 36.4% | epoch: 1 | remaining: 174s    
step 00240 (3.3%) | loss: 6.105816 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,603 | mfu: 36.2% | epoch: 1 | remaining: 174s    
step 00241 (3.3%) | loss: 6.098228 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,952 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00242 (3.3%) | loss: 6.095938 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,758 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00243 (3.3%) | loss: 6.098120 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,406 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00244 (3.3%) | loss: 6.084430 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,572 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00245 (3.3%) | loss: 6.082162 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,789 | mfu: 36.6% | epoch: 1 | remaining: 174s    
step 00246 (3.4%) | loss: 6.072716 | lrm: 1.00 | dt: 30ms | tok/sec: 1,089,937 | mfu: 30.5% | epoch: 1 | remaining: 174s    
step 00247 (3.4%) | loss: 6.073093 | lrm: 1.00 | dt: 25ms | tok/sec: 1,302,553 | mfu: 36.4% | epoch: 1 | remaining: 174s    
step 00248 (3.4%) | loss: 6.067937 | lrm: 1.00 | dt: 25ms | tok/sec: 1,302,171 | mfu: 36.4% | epoch: 1 | remaining: 174s    
step 00249 (3.4%) | loss: 6.073142 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,730 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00250 (3.4%) | loss: 6.062690 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,913 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00251 (3.4%) | loss: 6.065431 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,628 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00252 (3.4%) | loss: 6.063112 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,746 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00253 (3.5%) | loss: 6.074656 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,858 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00254 (3.5%) | loss: 6.072986 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,553 | mfu: 36.6% | epoch: 1 | remaining: 174s    
step 00255 (3.5%) | loss: 6.079483 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,863 | mfu: 36.6% | epoch: 1 | remaining: 174s    
step 00256 (3.5%) | loss: 6.075845 | lrm: 1.00 | dt: 25ms | tok/sec: 1,302,677 | mfu: 36.4% | epoch: 1 | remaining: 174s    
step 00257 (3.5%) | loss: 6.080323 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,878 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00258 (3.5%) | loss: 6.082079 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,466 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00259 (3.5%) | loss: 6.071499 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,709 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00260 (3.5%) | loss: 6.070769 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,160 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00261 (3.6%) | loss: 6.066445 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,963 | mfu: 36.6% | epoch: 1 | remaining: 174s    
step 00262 (3.6%) | loss: 6.065114 | lrm: 1.00 | dt: 31ms | tok/sec: 1,070,363 | mfu: 29.9% | epoch: 1 | remaining: 174s    
step 00263 (3.6%) | loss: 6.052924 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,925 | mfu: 36.5% | epoch: 1 | remaining: 174s    
step 00264 (3.6%) | loss: 6.056294 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,925 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00265 (3.6%) | loss: 6.050112 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,374 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00266 (3.6%) | loss: 6.049430 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,121 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00267 (3.6%) | loss: 6.041604 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,702 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00268 (3.7%) | loss: 6.041017 | lrm: 1.00 | dt: 25ms | tok/sec: 1,307,746 | mfu: 36.6% | epoch: 1 | remaining: 173s    
step 00269 (3.7%) | loss: 6.033730 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,110 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00270 (3.7%) | loss: 6.031972 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,764 | mfu: 36.6% | epoch: 1 | remaining: 173s    
step 00271 (3.7%) | loss: 6.021214 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,739 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00272 (3.7%) | loss: 6.017282 | lrm: 1.00 | dt: 25ms | tok/sec: 1,302,985 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00273 (3.7%) | loss: 6.008602 | lrm: 1.00 | dt: 25ms | tok/sec: 1,301,147 | mfu: 36.4% | epoch: 1 | remaining: 173s    
step 00274 (3.7%) | loss: 6.010214 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,188 | mfu: 36.2% | epoch: 1 | remaining: 173s    
step 00275 (3.8%) | loss: 6.019002 | lrm: 1.00 | dt: 25ms | tok/sec: 1,302,047 | mfu: 36.4% | epoch: 1 | remaining: 173s    
step 00276 (3.8%) | loss: 6.033385 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,321 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00277 (3.8%) | loss: 6.026871 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,233 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00278 (3.8%) | loss: 6.020539 | lrm: 1.00 | dt: 25ms | tok/sec: 1,301,912 | mfu: 36.4% | epoch: 1 | remaining: 173s    
step 00279 (3.8%) | loss: 6.021426 | lrm: 1.00 | dt: 29ms | tok/sec: 1,113,298 | mfu: 31.1% | epoch: 1 | remaining: 173s    
step 00280 (3.8%) | loss: 6.013823 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,448 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00281 (3.8%) | loss: 6.004296 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,176 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00282 (3.9%) | loss: 6.004597 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,652 | mfu: 36.6% | epoch: 1 | remaining: 173s    
step 00283 (3.9%) | loss: 6.000400 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,999 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00284 (3.9%) | loss: 5.996362 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,275 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00285 (3.9%) | loss: 5.986453 | lrm: 1.00 | dt: 25ms | tok/sec: 1,302,282 | mfu: 36.4% | epoch: 1 | remaining: 173s    
step 00286 (3.9%) | loss: 5.985539 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,498 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00287 (3.9%) | loss: 5.979841 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,878 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00288 (3.9%) | loss: 5.984052 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,131 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00289 (4.0%) | loss: 5.985494 | lrm: 1.00 | dt: 25ms | tok/sec: 1,305,052 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00290 (4.0%) | loss: 5.987708 | lrm: 1.00 | dt: 25ms | tok/sec: 1,307,970 | mfu: 36.6% | epoch: 1 | remaining: 173s    
step 00291 (4.0%) | loss: 5.985980 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,913 | mfu: 36.6% | epoch: 1 | remaining: 173s    
step 00292 (4.0%) | loss: 5.979193 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,084 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00293 (4.0%) | loss: 5.975031 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,678 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00294 (4.0%) | loss: 5.967188 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,875 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00295 (4.0%) | loss: 5.971870 | lrm: 1.00 | dt: 25ms | tok/sec: 1,304,507 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00296 (4.1%) | loss: 5.960219 | lrm: 1.00 | dt: 26ms | tok/sec: 1,256,872 | mfu: 35.2% | epoch: 1 | remaining: 173s    
step 00297 (4.1%) | loss: 5.964316 | lrm: 1.00 | dt: 25ms | tok/sec: 1,307,199 | mfu: 36.6% | epoch: 1 | remaining: 173s    
step 00298 (4.1%) | loss: 5.953253 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,926 | mfu: 36.6% | epoch: 1 | remaining: 173s    
step 00299 (4.1%) | loss: 5.954240 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,628 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00300 (4.1%) | loss: 5.946002 | lrm: 1.00 | dt: 25ms | tok/sec: 1,300,864 | mfu: 36.4% | epoch: 1 | remaining: 173s    
step 00301 (4.1%) | loss: 5.934758 | lrm: 1.00 | dt: 25ms | tok/sec: 1,303,307 | mfu: 36.5% | epoch: 1 | remaining: 173s    
step 00302 (4.1%) | loss: 5.932186 | lrm: 1.00 | dt: 25ms | tok/sec: 1,302,109 | mfu: 36.4% | epoch: 1 | remaining: 173s    
step 00303 (4.2%) | loss: 5.927793 | lrm: 1.00 | dt: 25ms | tok/sec: 1,306,093 | mfu: 36.5% | epoch: 1 | remaining: 172s    
