experiment_start=2026-07-12T21:13:51Z description=test intermediate 96K batch
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011267 | lrm: 1.00 | dt: 2599ms | tok/sec: 37,824 | mfu: 1.1% | epoch: 1 | remaining: 180s    
step 00001 (0.0%) | loss: 8.896092 | lrm: 1.00 | dt: 73ms | tok/sec: 1,353,709 | mfu: 37.9% | epoch: 1 | remaining: 180s    
step 00002 (0.0%) | loss: 8.537955 | lrm: 1.00 | dt: 75ms | tok/sec: 1,319,185 | mfu: 36.9% | epoch: 1 | remaining: 180s    
step 00003 (0.0%) | loss: 8.106403 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,638 | mfu: 36.1% | epoch: 1 | remaining: 180s    
step 00004 (0.0%) | loss: 7.725131 | lrm: 1.00 | dt: 76ms | tok/sec: 1,300,171 | mfu: 36.4% | epoch: 1 | remaining: 180s    
step 00005 (0.0%) | loss: 7.420591 | lrm: 1.00 | dt: 76ms | tok/sec: 1,292,837 | mfu: 36.2% | epoch: 1 | remaining: 180s    
step 00006 (0.0%) | loss: 7.184948 | lrm: 1.00 | dt: 76ms | tok/sec: 1,294,456 | mfu: 36.2% | epoch: 1 | remaining: 180s    
step 00007 (0.0%) | loss: 6.981959 | lrm: 1.00 | dt: 75ms | tok/sec: 1,310,510 | mfu: 36.7% | epoch: 1 | remaining: 180s    
step 00008 (0.0%) | loss: 6.812160 | lrm: 1.00 | dt: 76ms | tok/sec: 1,301,238 | mfu: 36.4% | epoch: 1 | remaining: 180s    
step 00009 (0.0%) | loss: 6.675045 | lrm: 1.00 | dt: 76ms | tok/sec: 1,290,639 | mfu: 36.1% | epoch: 1 | remaining: 180s    
step 00010 (0.0%) | loss: 6.556994 | lrm: 1.00 | dt: 76ms | tok/sec: 1,293,729 | mfu: 36.2% | epoch: 1 | remaining: 180s    
step 00011 (0.0%) | loss: 6.453603 | lrm: 1.00 | dt: 76ms | tok/sec: 1,287,476 | mfu: 36.0% | epoch: 1 | remaining: 180s    
step 00012 (0.0%) | loss: 6.365143 | lrm: 1.00 | dt: 87ms | tok/sec: 1,125,718 | mfu: 31.5% | epoch: 1 | remaining: 180s    
step 00150 (6.0%) | loss: 4.427040 | lrm: 1.00 | dt: 81ms | tok/sec: 1,219,825 | mfu: 34.1% | epoch: 1 | remaining: 169s    
step 00151 (6.0%) | loss: 4.421971 | lrm: 1.00 | dt: 74ms | tok/sec: 1,329,312 | mfu: 37.2% | epoch: 1 | remaining: 169s    
step 00152 (6.1%) | loss: 4.414312 | lrm: 1.00 | dt: 76ms | tok/sec: 1,292,306 | mfu: 36.2% | epoch: 1 | remaining: 169s    
step 00153 (6.1%) | loss: 4.403165 | lrm: 1.00 | dt: 77ms | tok/sec: 1,279,978 | mfu: 35.8% | epoch: 1 | remaining: 169s    
step 00154 (6.1%) | loss: 4.400044 | lrm: 1.00 | dt: 76ms | tok/sec: 1,298,832 | mfu: 36.3% | epoch: 1 | remaining: 169s    
step 00155 (6.2%) | loss: 4.393049 | lrm: 1.00 | dt: 76ms | tok/sec: 1,286,604 | mfu: 36.0% | epoch: 1 | remaining: 169s    
step 00156 (6.2%) | loss: 4.384906 | lrm: 1.00 | dt: 77ms | tok/sec: 1,279,029 | mfu: 35.8% | epoch: 1 | remaining: 169s    
step 00157 (6.3%) | loss: 4.368331 | lrm: 1.00 | dt: 76ms | tok/sec: 1,297,544 | mfu: 36.3% | epoch: 1 | remaining: 169s    
step 00158 (6.3%) | loss: 4.361672 | lrm: 1.00 | dt: 77ms | tok/sec: 1,282,945 | mfu: 35.9% | epoch: 1 | remaining: 169s    
step 00159 (6.4%) | loss: 4.352955 | lrm: 1.00 | dt: 77ms | tok/sec: 1,275,409 | mfu: 35.7% | epoch: 1 | remaining: 168s    
step 00160 (6.4%) | loss: 4.350873 | lrm: 1.00 | dt: 76ms | tok/sec: 1,295,074 | mfu: 36.2% | epoch: 1 | remaining: 168s    
step 00161 (6.4%) | loss: 4.343907 | lrm: 1.00 | dt: 77ms | tok/sec: 1,282,199 | mfu: 35.9% | epoch: 1 | remaining: 168s    
step 00162 (6.5%) | loss: 4.337031 | lrm: 1.00 | dt: 78ms | tok/sec: 1,266,593 | mfu: 35.4% | epoch: 1 | remaining: 168s    
step 00163 (6.5%) | loss: 4.326021 | lrm: 1.00 | dt: 76ms | tok/sec: 1,291,869 | mfu: 36.1% | epoch: 1 | remaining: 168s    
step 00164 (6.6%) | loss: 4.312832 | lrm: 1.00 | dt: 77ms | tok/sec: 1,274,585 | mfu: 35.7% | epoch: 1 | remaining: 168s    
step 00165 (6.6%) | loss: 4.300443 | lrm: 1.00 | dt: 77ms | tok/sec: 1,269,253 | mfu: 35.5% | epoch: 1 | remaining: 168s    
step 00166 (6.7%) | loss: 4.295883 | lrm: 1.00 | dt: 76ms | tok/sec: 1,287,721 | mfu: 36.0% | epoch: 1 | remaining: 168s    
step 00167 (6.7%) | loss: 4.285747 | lrm: 1.00 | dt: 75ms | tok/sec: 1,304,709 | mfu: 36.5% | epoch: 1 | remaining: 168s    
step 00168 (6.7%) | loss: 4.272354 | lrm: 1.00 | dt: 76ms | tok/sec: 1,285,962 | mfu: 36.0% | epoch: 1 | remaining: 168s    
step 00169 (6.8%) | loss: 4.264053 | lrm: 1.00 | dt: 76ms | tok/sec: 1,296,846 | mfu: 36.3% | epoch: 1 | remaining: 168s    
step 00170 (6.8%) | loss: 4.260069 | lrm: 1.00 | dt: 77ms | tok/sec: 1,275,831 | mfu: 35.7% | epoch: 1 | remaining: 168s    
step 00171 (6.9%) | loss: 4.255671 | lrm: 1.00 | dt: 77ms | tok/sec: 1,281,856 | mfu: 35.9% | epoch: 1 | remaining: 168s    
step 00172 (6.9%) | loss: 4.247082 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,905 | mfu: 36.1% | epoch: 1 | remaining: 167s    
step 00173 (7.0%) | loss: 4.232232 | lrm: 1.00 | dt: 76ms | tok/sec: 1,293,275 | mfu: 36.2% | epoch: 1 | remaining: 167s    
step 00174 (7.0%) | loss: 4.224182 | lrm: 1.00 | dt: 76ms | tok/sec: 1,285,990 | mfu: 36.0% | epoch: 1 | remaining: 167s    
step 00175 (7.0%) | loss: 4.211458 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,388 | mfu: 36.1% | epoch: 1 | remaining: 167s    
step 00176 (7.1%) | loss: 4.206203 | lrm: 1.00 | dt: 76ms | tok/sec: 1,298,280 | mfu: 36.3% | epoch: 1 | remaining: 167s    
step 00177 (7.1%) | loss: 4.202367 | lrm: 1.00 | dt: 76ms | tok/sec: 1,293,149 | mfu: 36.2% | epoch: 1 | remaining: 167s    
step 00178 (7.2%) | loss: 4.190473 | lrm: 1.00 | dt: 77ms | tok/sec: 1,282,550 | mfu: 35.9% | epoch: 1 | remaining: 167s    
step 00179 (7.2%) | loss: 4.182956 | lrm: 1.00 | dt: 75ms | tok/sec: 1,306,069 | mfu: 36.5% | epoch: 1 | remaining: 167s    
step 00180 (7.2%) | loss: 4.183367 | lrm: 1.00 | dt: 77ms | tok/sec: 1,270,841 | mfu: 35.6% | epoch: 1 | remaining: 167s    
step 00181 (7.3%) | loss: 4.174052 | lrm: 1.00 | dt: 79ms | tok/sec: 1,251,888 | mfu: 35.0% | epoch: 1 | remaining: 167s    
step 00182 (7.3%) | loss: 4.162217 | lrm: 1.00 | dt: 75ms | tok/sec: 1,310,027 | mfu: 36.6% | epoch: 1 | remaining: 167s    
step 00183 (7.4%) | loss: 4.155755 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,525 | mfu: 36.1% | epoch: 1 | remaining: 167s    
step 00184 (7.4%) | loss: 4.139274 | lrm: 1.00 | dt: 76ms | tok/sec: 1,287,114 | mfu: 36.0% | epoch: 1 | remaining: 167s    
step 00185 (7.5%) | loss: 4.132585 | lrm: 1.00 | dt: 76ms | tok/sec: 1,299,466 | mfu: 36.4% | epoch: 1 | remaining: 166s    
step 00186 (7.5%) | loss: 4.122363 | lrm: 1.00 | dt: 77ms | tok/sec: 1,281,888 | mfu: 35.9% | epoch: 1 | remaining: 166s    
step 00187 (7.5%) | loss: 4.112257 | lrm: 1.00 | dt: 78ms | tok/sec: 1,265,960 | mfu: 35.4% | epoch: 1 | remaining: 166s    
step 00188 (7.6%) | loss: 4.101617 | lrm: 1.00 | dt: 75ms | tok/sec: 1,303,739 | mfu: 36.5% | epoch: 1 | remaining: 166s    
step 00189 (7.6%) | loss: 4.097966 | lrm: 1.00 | dt: 76ms | tok/sec: 1,295,803 | mfu: 36.3% | epoch: 1 | remaining: 166s    
step 00190 (7.7%) | loss: 4.092735 | lrm: 1.00 | dt: 76ms | tok/sec: 1,292,886 | mfu: 36.2% | epoch: 1 | remaining: 166s    
step 00191 (7.7%) | loss: 4.086480 | lrm: 1.00 | dt: 77ms | tok/sec: 1,278,902 | mfu: 35.8% | epoch: 1 | remaining: 166s    
step 00192 (7.8%) | loss: 4.080624 | lrm: 1.00 | dt: 76ms | tok/sec: 1,292,614 | mfu: 36.2% | epoch: 1 | remaining: 166s    
step 00193 (7.8%) | loss: 4.071321 | lrm: 1.00 | dt: 98ms | tok/sec: 1,005,736 | mfu: 28.1% | epoch: 1 | remaining: 166s    
step 00194 (7.9%) | loss: 4.070472 | lrm: 1.00 | dt: 74ms | tok/sec: 1,325,083 | mfu: 37.1% | epoch: 1 | remaining: 166s    
step 00195 (7.9%) | loss: 4.066195 | lrm: 1.00 | dt: 74ms | tok/sec: 1,321,024 | mfu: 37.0% | epoch: 1 | remaining: 166s    
step 00196 (7.9%) | loss: 4.057210 | lrm: 1.00 | dt: 76ms | tok/sec: 1,292,983 | mfu: 36.2% | epoch: 1 | remaining: 166s    
step 00197 (8.0%) | loss: 4.058207 | lrm: 1.00 | dt: 75ms | tok/sec: 1,308,111 | mfu: 36.6% | epoch: 1 | remaining: 166s    
step 00198 (8.0%) | loss: 4.052476 | lrm: 1.00 | dt: 77ms | tok/sec: 1,272,327 | mfu: 35.6% | epoch: 1 | remaining: 165s    
step 00199 (8.1%) | loss: 4.042483 | lrm: 1.00 | dt: 76ms | tok/sec: 1,288,127 | mfu: 36.0% | epoch: 1 | remaining: 165s    
step 00200 (8.1%) | loss: 4.035032 | lrm: 1.00 | dt: 76ms | tok/sec: 1,290,858 | mfu: 36.1% | epoch: 1 | remaining: 165s    
step 00201 (8.1%) | loss: 4.030524 | lrm: 1.00 | dt: 76ms | tok/sec: 1,292,039 | mfu: 36.1% | epoch: 1 | remaining: 165s    
step 00202 (8.2%) | loss: 4.023063 | lrm: 1.00 | dt: 76ms | tok/sec: 1,285,689 | mfu: 36.0% | epoch: 1 | remaining: 165s    
step 00203 (8.2%) | loss: 4.016439 | lrm: 1.00 | dt: 77ms | tok/sec: 1,275,993 | mfu: 35.7% | epoch: 1 | remaining: 165s    
step 00204 (8.3%) | loss: 4.012186 | lrm: 1.00 | dt: 77ms | tok/sec: 1,281,864 | mfu: 35.9% | epoch: 1 | remaining: 165s    
step 00205 (8.3%) | loss: 4.011029 | lrm: 1.00 | dt: 77ms | tok/sec: 1,270,958 | mfu: 35.6% | epoch: 1 | remaining: 165s    
step 00206 (8.4%) | loss: 4.000767 | lrm: 1.00 | dt: 78ms | tok/sec: 1,265,225 | mfu: 35.4% | epoch: 1 | remaining: 165s    
step 00207 (8.4%) | loss: 3.998706 | lrm: 1.00 | dt: 76ms | tok/sec: 1,300,073 | mfu: 36.4% | epoch: 1 | remaining: 165s    
step 00208 (8.4%) | loss: 3.991893 | lrm: 1.00 | dt: 77ms | tok/sec: 1,269,088 | mfu: 35.5% | epoch: 1 | remaining: 165s    
step 00209 (8.5%) | loss: 3.990002 | lrm: 1.00 | dt: 77ms | tok/sec: 1,280,769 | mfu: 35.8% | epoch: 1 | remaining: 165s    
step 00210 (8.5%) | loss: 3.990993 | lrm: 1.00 | dt: 76ms | tok/sec: 1,301,801 | mfu: 36.4% | epoch: 1 | remaining: 165s    
step 00211 (8.6%) | loss: 3.984071 | lrm: 1.00 | dt: 75ms | tok/sec: 1,306,317 | mfu: 36.5% | epoch: 1 | remaining: 164s    
step 00212 (8.6%) | loss: 3.981001 | lrm: 1.00 | dt: 76ms | tok/sec: 1,291,472 | mfu: 36.1% | epoch: 1 | remaining: 164s    
step 00213 (8.7%) | loss: 3.970320 | lrm: 1.00 | dt: 77ms | tok/sec: 1,283,093 | mfu: 35.9% | epoch: 1 | remaining: 164s    
step 00214 (8.7%) | loss: 3.965312 | lrm: 1.00 | dt: 77ms | tok/sec: 1,283,033 | mfu: 35.9% | epoch: 1 | remaining: 164s    
step 00215 (8.7%) | loss: 3.952575 | lrm: 1.00 | dt: 77ms | tok/sec: 1,283,169 | mfu: 35.9% | epoch: 1 | remaining: 164s    
step 00216 (8.8%) | loss: 3.940733 | lrm: 1.00 | dt: 76ms | tok/sec: 1,297,026 | mfu: 36.3% | epoch: 1 | remaining: 164s    
step 00217 (8.8%) | loss: 3.933240 | lrm: 1.00 | dt: 78ms | tok/sec: 1,263,186 | mfu: 35.3% | epoch: 1 | remaining: 164s    
step 00218 (8.9%) | loss: 3.930387 | lrm: 1.00 | dt: 78ms | tok/sec: 1,266,574 | mfu: 35.4% | epoch: 1 | remaining: 164s    
step 00219 (8.9%) | loss: 3.920626 | lrm: 1.00 | dt: 77ms | tok/sec: 1,276,669 | mfu: 35.7% | epoch: 1 | remaining: 164s    
step 00220 (9.0%) | loss: 3.910224 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,336 | mfu: 36.1% | epoch: 1 | remaining: 164s    
step 00221 (9.0%) | loss: 3.907881 | lrm: 1.00 | dt: 76ms | tok/sec: 1,293,961 | mfu: 36.2% | epoch: 1 | remaining: 164s    
step 00222 (9.0%) | loss: 3.903655 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,546 | mfu: 36.1% | epoch: 1 | remaining: 164s    
step 00223 (9.1%) | loss: 3.895914 | lrm: 1.00 | dt: 76ms | tok/sec: 1,290,765 | mfu: 36.1% | epoch: 1 | remaining: 164s    
step 00224 (9.1%) | loss: 3.899581 | lrm: 1.00 | dt: 75ms | tok/sec: 1,308,132 | mfu: 36.6% | epoch: 1 | remaining: 164s    
step 00225 (9.2%) | loss: 3.892951 | lrm: 1.00 | dt: 75ms | tok/sec: 1,304,309 | mfu: 36.5% | epoch: 1 | remaining: 163s    
step 00226 (9.2%) | loss: 3.892388 | lrm: 1.00 | dt: 76ms | tok/sec: 1,286,018 | mfu: 36.0% | epoch: 1 | remaining: 163s    
step 00227 (9.3%) | loss: 3.882570 | lrm: 1.00 | dt: 76ms | tok/sec: 1,301,074 | mfu: 36.4% | epoch: 1 | remaining: 163s    
step 00228 (9.3%) | loss: 3.880574 | lrm: 1.00 | dt: 76ms | tok/sec: 1,294,908 | mfu: 36.2% | epoch: 1 | remaining: 163s    
step 00229 (9.3%) | loss: 3.876592 | lrm: 1.00 | dt: 77ms | tok/sec: 1,284,068 | mfu: 35.9% | epoch: 1 | remaining: 163s    
step 00230 (9.4%) | loss: 3.867593 | lrm: 1.00 | dt: 78ms | tok/sec: 1,265,769 | mfu: 35.4% | epoch: 1 | remaining: 163s    
step 00231 (9.4%) | loss: 3.871303 | lrm: 1.00 | dt: 89ms | tok/sec: 1,103,053 | mfu: 30.9% | epoch: 1 | remaining: 163s    
step 00232 (9.5%) | loss: 3.860595 | lrm: 1.00 | dt: 75ms | tok/sec: 1,311,728 | mfu: 36.7% | epoch: 1 | remaining: 163s    
step 00233 (9.5%) | loss: 3.863658 | lrm: 1.00 | dt: 77ms | tok/sec: 1,278,886 | mfu: 35.8% | epoch: 1 | remaining: 163s    
step 00234 (9.6%) | loss: 3.856051 | lrm: 1.00 | dt: 77ms | tok/sec: 1,283,484 | mfu: 35.9% | epoch: 1 | remaining: 163s    
step 00235 (9.6%) | loss: 3.859262 | lrm: 1.00 | dt: 76ms | tok/sec: 1,290,357 | mfu: 36.1% | epoch: 1 | remaining: 163s    
step 00236 (9.6%) | loss: 3.840217 | lrm: 1.00 | dt: 76ms | tok/sec: 1,290,563 | mfu: 36.1% | epoch: 1 | remaining: 163s    
step 00237 (9.7%) | loss: 3.839571 | lrm: 1.00 | dt: 77ms | tok/sec: 1,281,199 | mfu: 35.8% | epoch: 1 | remaining: 162s    
step 00238 (9.7%) | loss: 3.838904 | lrm: 1.00 | dt: 76ms | tok/sec: 1,288,083 | mfu: 36.0% | epoch: 1 | remaining: 162s    
step 00239 (9.8%) | loss: 3.833377 | lrm: 1.00 | dt: 80ms | tok/sec: 1,232,872 | mfu: 34.5% | epoch: 1 | remaining: 162s    
step 00240 (9.8%) | loss: 3.826388 | lrm: 1.00 | dt: 76ms | tok/sec: 1,288,969 | mfu: 36.1% | epoch: 1 | remaining: 162s    
step 00241 (9.9%) | loss: 3.825898 | lrm: 1.00 | dt: 76ms | tok/sec: 1,301,887 | mfu: 36.4% | epoch: 1 | remaining: 162s    
step 00242 (9.9%) | loss: 3.822071 | lrm: 1.00 | dt: 76ms | tok/sec: 1,296,916 | mfu: 36.3% | epoch: 1 | remaining: 162s    
step 00243 (9.9%) | loss: 3.815959 | lrm: 1.00 | dt: 79ms | tok/sec: 1,251,105 | mfu: 35.0% | epoch: 1 | remaining: 162s    
step 00244 (10.0%) | loss: 3.813139 | lrm: 1.00 | dt: 78ms | tok/sec: 1,257,569 | mfu: 35.2% | epoch: 1 | remaining: 162s    
step 00245 (10.0%) | loss: 3.819574 | lrm: 1.00 | dt: 75ms | tok/sec: 1,307,634 | mfu: 36.6% | epoch: 1 | remaining: 162s    
step 00246 (10.1%) | loss: 3.806090 | lrm: 1.00 | dt: 76ms | tok/sec: 1,287,673 | mfu: 36.0% | epoch: 1 | remaining: 162s    
step 00247 (10.1%) | loss: 3.802687 | lrm: 1.00 | dt: 76ms | tok/sec: 1,286,243 | mfu: 36.0% | epoch: 1 | remaining: 162s    
step 00248 (10.2%) | loss: 3.801990 | lrm: 1.00 | dt: 75ms | tok/sec: 1,303,018 | mfu: 36.5% | epoch: 1 | remaining: 162s    
step 00249 (10.2%) | loss: 3.801945 | lrm: 1.00 | dt: 75ms | tok/sec: 1,312,998 | mfu: 36.7% | epoch: 1 | remaining: 162s    
step 00250 (10.2%) | loss: 3.793355 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,473 | mfu: 36.1% | epoch: 1 | remaining: 162s    
step 00251 (10.3%) | loss: 3.788146 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,755 | mfu: 36.1% | epoch: 1 | remaining: 161s    
step 00252 (10.3%) | loss: 3.787335 | lrm: 1.00 | dt: 77ms | tok/sec: 1,284,644 | mfu: 35.9% | epoch: 1 | remaining: 161s    
step 00253 (10.4%) | loss: 3.780501 | lrm: 1.00 | dt: 76ms | tok/sec: 1,285,918 | mfu: 36.0% | epoch: 1 | remaining: 161s    
step 00254 (10.4%) | loss: 3.766261 | lrm: 1.00 | dt: 77ms | tok/sec: 1,269,956 | mfu: 35.5% | epoch: 1 | remaining: 161s    
step 00255 (10.4%) | loss: 3.756136 | lrm: 1.00 | dt: 76ms | tok/sec: 1,285,657 | mfu: 36.0% | epoch: 1 | remaining: 161s    
step 00256 (10.5%) | loss: 3.755498 | lrm: 1.00 | dt: 77ms | tok/sec: 1,277,539 | mfu: 35.7% | epoch: 1 | remaining: 161s    
step 00257 (10.5%) | loss: 3.751969 | lrm: 1.00 | dt: 76ms | tok/sec: 1,285,842 | mfu: 36.0% | epoch: 1 | remaining: 161s    
step 00258 (10.6%) | loss: 3.745237 | lrm: 1.00 | dt: 76ms | tok/sec: 1,296,084 | mfu: 36.3% | epoch: 1 | remaining: 161s    
step 00259 (10.6%) | loss: 3.746057 | lrm: 1.00 | dt: 76ms | tok/sec: 1,298,177 | mfu: 36.3% | epoch: 1 | remaining: 161s    
step 00260 (10.7%) | loss: 3.751932 | lrm: 1.00 | dt: 77ms | tok/sec: 1,275,756 | mfu: 35.7% | epoch: 1 | remaining: 161s    
step 00261 (10.7%) | loss: 3.752818 | lrm: 1.00 | dt: 76ms | tok/sec: 1,298,271 | mfu: 36.3% | epoch: 1 | remaining: 161s    
step 00262 (10.7%) | loss: 3.755977 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,340 | mfu: 36.1% | epoch: 1 | remaining: 161s    
step 00263 (10.8%) | loss: 3.753060 | lrm: 1.00 | dt: 75ms | tok/sec: 1,309,462 | mfu: 36.6% | epoch: 1 | remaining: 161s    
step 00264 (10.8%) | loss: 3.750704 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,965 | mfu: 36.1% | epoch: 1 | remaining: 160s    
step 00265 (10.9%) | loss: 3.750295 | lrm: 1.00 | dt: 77ms | tok/sec: 1,281,756 | mfu: 35.9% | epoch: 1 | remaining: 160s    
step 00266 (10.9%) | loss: 3.744482 | lrm: 1.00 | dt: 75ms | tok/sec: 1,305,444 | mfu: 36.5% | epoch: 1 | remaining: 160s    
step 00267 (11.0%) | loss: 3.738875 | lrm: 1.00 | dt: 76ms | tok/sec: 1,285,794 | mfu: 36.0% | epoch: 1 | remaining: 160s    
step 00268 (11.0%) | loss: 3.736605 | lrm: 1.00 | dt: 77ms | tok/sec: 1,272,284 | mfu: 35.6% | epoch: 1 | remaining: 160s    
step 00269 (11.0%) | loss: 3.733782 | lrm: 1.00 | dt: 78ms | tok/sec: 1,262,003 | mfu: 35.3% | epoch: 1 | remaining: 160s    
step 00270 (11.1%) | loss: 3.722791 | lrm: 1.00 | dt: 77ms | tok/sec: 1,278,525 | mfu: 35.8% | epoch: 1 | remaining: 160s    
step 00271 (11.1%) | loss: 3.727515 | lrm: 1.00 | dt: 76ms | tok/sec: 1,298,382 | mfu: 36.3% | epoch: 1 | remaining: 160s    
step 00272 (11.2%) | loss: 3.719299 | lrm: 1.00 | dt: 76ms | tok/sec: 1,292,865 | mfu: 36.2% | epoch: 1 | remaining: 160s    
step 00273 (11.2%) | loss: 3.720057 | lrm: 1.00 | dt: 77ms | tok/sec: 1,273,148 | mfu: 35.6% | epoch: 1 | remaining: 160s    
step 00274 (11.3%) | loss: 3.719636 | lrm: 1.00 | dt: 76ms | tok/sec: 1,299,839 | mfu: 36.4% | epoch: 1 | remaining: 160s    
step 00275 (11.3%) | loss: 3.716917 | lrm: 1.00 | dt: 76ms | tok/sec: 1,292,342 | mfu: 36.2% | epoch: 1 | remaining: 160s    
step 00276 (11.3%) | loss: 3.714679 | lrm: 1.00 | dt: 76ms | tok/sec: 1,299,753 | mfu: 36.4% | epoch: 1 | remaining: 160s    
step 00277 (11.4%) | loss: 3.716851 | lrm: 1.00 | dt: 77ms | tok/sec: 1,282,195 | mfu: 35.9% | epoch: 1 | remaining: 159s    
step 00278 (11.4%) | loss: 3.719256 | lrm: 1.00 | dt: 76ms | tok/sec: 1,290,252 | mfu: 36.1% | epoch: 1 | remaining: 159s    
step 00279 (11.5%) | loss: 3.711431 | lrm: 1.00 | dt: 77ms | tok/sec: 1,284,256 | mfu: 35.9% | epoch: 1 | remaining: 159s    
step 00280 (11.5%) | loss: 3.702095 | lrm: 1.00 | dt: 76ms | tok/sec: 1,293,113 | mfu: 36.2% | epoch: 1 | remaining: 159s    
step 00281 (11.5%) | loss: 3.706478 | lrm: 1.00 | dt: 78ms | tok/sec: 1,263,628 | mfu: 35.4% | epoch: 1 | remaining: 159s    
step 00282 (11.6%) | loss: 3.700216 | lrm: 1.00 | dt: 76ms | tok/sec: 1,287,789 | mfu: 36.0% | epoch: 1 | remaining: 159s    
step 00283 (11.6%) | loss: 3.698819 | lrm: 1.00 | dt: 76ms | tok/sec: 1,299,392 | mfu: 36.4% | epoch: 1 | remaining: 159s    
step 00284 (11.7%) | loss: 3.696045 | lrm: 1.00 | dt: 77ms | tok/sec: 1,280,403 | mfu: 35.8% | epoch: 1 | remaining: 159s    
step 00285 (11.7%) | loss: 3.697834 | lrm: 1.00 | dt: 77ms | tok/sec: 1,276,325 | mfu: 35.7% | epoch: 1 | remaining: 159s    
step 00286 (11.8%) | loss: 3.695111 | lrm: 1.00 | dt: 77ms | tok/sec: 1,277,036 | mfu: 35.7% | epoch: 1 | remaining: 159s    
step 00287 (11.8%) | loss: 3.697874 | lrm: 1.00 | dt: 75ms | tok/sec: 1,310,673 | mfu: 36.7% | epoch: 1 | remaining: 159s    
step 00288 (11.8%) | loss: 3.697664 | lrm: 1.00 | dt: 76ms | tok/sec: 1,293,652 | mfu: 36.2% | epoch: 1 | remaining: 159s    
step 00289 (11.9%) | loss: 3.691999 | lrm: 1.00 | dt: 76ms | tok/sec: 1,287,215 | mfu: 36.0% | epoch: 1 | remaining: 159s    
step 00290 (11.9%) | loss: 3.699955 | lrm: 1.00 | dt: 77ms | tok/sec: 1,279,227 | mfu: 35.8% | epoch: 1 | remaining: 158s    
step 00291 (12.0%) | loss: 3.694844 | lrm: 1.00 | dt: 77ms | tok/sec: 1,283,532 | mfu: 35.9% | epoch: 1 | remaining: 158s    
step 00292 (12.0%) | loss: 3.694425 | lrm: 1.00 | dt: 78ms | tok/sec: 1,267,618 | mfu: 35.5% | epoch: 1 | remaining: 158s    
step 00293 (12.1%) | loss: 3.696879 | lrm: 1.00 | dt: 78ms | tok/sec: 1,265,552 | mfu: 35.4% | epoch: 1 | remaining: 158s    
step 00294 (12.1%) | loss: 3.703462 | lrm: 1.00 | dt: 76ms | tok/sec: 1,285,982 | mfu: 36.0% | epoch: 1 | remaining: 158s    
step 00295 (12.1%) | loss: 3.700523 | lrm: 1.00 | dt: 75ms | tok/sec: 1,303,340 | mfu: 36.5% | epoch: 1 | remaining: 158s    
step 00296 (12.2%) | loss: 3.699105 | lrm: 1.00 | dt: 76ms | tok/sec: 1,291,800 | mfu: 36.1% | epoch: 1 | remaining: 158s    
step 00297 (12.2%) | loss: 3.697645 | lrm: 1.00 | dt: 77ms | tok/sec: 1,283,121 | mfu: 35.9% | epoch: 1 | remaining: 158s    
step 00298 (12.3%) | loss: 3.692446 | lrm: 1.00 | dt: 76ms | tok/sec: 1,287,781 | mfu: 36.0% | epoch: 1 | remaining: 158s    
step 00299 (12.3%) | loss: 3.690084 | lrm: 1.00 | dt: 76ms | tok/sec: 1,285,846 | mfu: 36.0% | epoch: 1 | remaining: 158s    
step 00300 (12.4%) | loss: 3.683203 | lrm: 1.00 | dt: 76ms | tok/sec: 1,293,271 | mfu: 36.2% | epoch: 1 | remaining: 158s    
step 00301 (12.4%) | loss: 3.679929 | lrm: 1.00 | dt: 76ms | tok/sec: 1,293,620 | mfu: 36.2% | epoch: 1 | remaining: 158s    
step 00302 (12.4%) | loss: 3.679216 | lrm: 1.00 | dt: 77ms | tok/sec: 1,280,713 | mfu: 35.8% | epoch: 1 | remaining: 158s    
step 00303 (12.5%) | loss: 3.685504 | lrm: 1.00 | dt: 76ms | tok/sec: 1,298,280 | mfu: 36.3% | epoch: 1 | remaining: 157s    
